[2025-12-11T09:58:04.454+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-12-11T09:58:04.512+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2025-12-09T02:00:00+00:00 [queued]>
[2025-12-11T09:58:04.526+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2025-12-09T02:00:00+00:00 [queued]>
[2025-12-11T09:58:04.527+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 2
[2025-12-11T09:58:04.543+0000] {taskinstance.py:2890} INFO - Executing <Task(BashOperator): crawl_data> on 2025-12-09 02:00:00+00:00
[2025-12-11T09:58:04.552+0000] {standard_task_runner.py:72} INFO - Started process 41 to run task
[2025-12-11T09:58:04.559+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'crawl_etl_itjob', 'crawl_data', 'scheduled__2025-12-09T02:00:00+00:00', '--job-id', '353', '--raw', '--subdir', 'DAGS_FOLDER/Crawl_ETL_ITJob.py', '--cfg-path', '/tmp/tmpo4360slr']
[2025-12-11T09:58:04.562+0000] {standard_task_runner.py:105} INFO - Job 353: Subtask crawl_data
[2025-12-11T09:58:04.596+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:209: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  SQL_ALCHEMY_CONN = conf.get("database", "SQL_ALCHEMY_CONN")

[2025-12-11T09:58:04.721+0000] {task_command.py:467} INFO - Running <TaskInstance: crawl_etl_itjob.crawl_data scheduled__2025-12-09T02:00:00+00:00 [running]> on host a1de7f96d4f1
[2025-12-11T09:58:04.722+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:470: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  if conf.get("database", "sql_alchemy_conn") == "none://":

[2025-12-11T09:58:05.025+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='dinhhoa0102@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='crawl_etl_itjob' AIRFLOW_CTX_TASK_ID='crawl_data' AIRFLOW_CTX_EXECUTION_DATE='2025-12-09T02:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-12-09T02:00:00+00:00'
[2025-12-11T09:58:05.027+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-12-11T09:58:05.058+0000] {subprocess.py:78} INFO - Tmp dir root location: /tmp
[2025-12-11T09:58:05.060+0000] {subprocess.py:88} INFO - Running command: ['/bin/bash', '-c', 'docker exec spark-submit bash -c "xvfb-run -a python3 /opt/spark/scripts/Crawl_Data.py"']
[2025-12-11T09:58:05.092+0000] {subprocess.py:99} INFO - Output:
[2025-12-11T09:58:07.536+0000] {subprocess.py:106} INFO -  Bắt đầu crawl ITviec...
[2025-12-11T10:01:05.765+0000] {subprocess.py:106} INFO -  Trang 12 - Job 13/20 | Senior/Lead Data Science (LLM/AI/AWS/SQL/Python) | 🔗 https://itviec.com/it-jobs/senior-lead-data-science-llm-ai-aws-sql-python-smart-pay-1040?lab_feature=preview_jd_page
[2025-12-11T10:01:06.014+0000] {subprocess.py:106} INFO -  Trang 12 - Job 14/20 | Business Analyst (BA) ~ Up to $2000 | 🔗 https://itviec.com/it-jobs/business-analyst-ba-up-to-2000-ewoosoft-vietnam-3837?lab_feature=preview_jd_page
[2025-12-11T10:01:06.257+0000] {subprocess.py:106} INFO -  Trang 12 - Job 15/20 | Giám đốc An Ninh Mạng (CyberSecurity Manager) | 🔗 https://itviec.com/it-jobs/cyber-security-manager-firewall-siem-antivirus-ngan-hang-a-chau-acb-2054?lab_feature=preview_jd_page
[2025-12-11T10:01:06.530+0000] {subprocess.py:106} INFO -  Trang 12 - Job 16/20 | Project Manager (Agile, Scrum, Jira) | 🔗 https://itviec.com/it-jobs/project-manager-agile-scrum-jira-ngan-hang-a-chau-acb-1642?lab_feature=preview_jd_page
[2025-12-11T10:01:06.854+0000] {subprocess.py:106} INFO -  Trang 12 - Job 17/20 | Giám Đốc Phát Triển Ứng Dụng (DevOps, Database, API) | 🔗 https://itviec.com/it-jobs/software-development-database-api-cloud-ngan-hang-a-chau-acb-2637?lab_feature=preview_jd_page
[2025-12-11T10:01:07.118+0000] {subprocess.py:106} INFO -  Trang 12 - Job 18/20 | [ Team Leader ] AI / ML Engineer | 🔗 https://itviec.com/it-jobs/team-leader-ai-ml-engineer-arsen-kawaijuku-tech-vietnam-co-ltd-5833?lab_feature=preview_jd_page
[2025-12-11T10:01:07.409+0000] {subprocess.py:106} INFO -  Trang 12 - Job 19/20 | Senior AWS Network Engineer | 🔗 https://itviec.com/it-jobs/senior-aws-network-engineer-renesas-design-vietnam-3207?lab_feature=preview_jd_page
[2025-12-11T10:01:07.682+0000] {subprocess.py:106} INFO -  Trang 12 - Job 20/20 | Fullstack Developer NodeJS/ReactJS/Python (Mid-Senior) | 🔗 https://itviec.com/it-jobs/fullstack-developer-nodejs-reactjs-python-mid-senior-codelink-5653?lab_feature=preview_jd_page
[2025-12-11T10:01:07.683+0000] {subprocess.py:106} INFO - 
[2025-12-11T10:01:07.683+0000] {subprocess.py:106} INFO -  Đang crawl trang 13...
[2025-12-11T10:01:16.350+0000] {subprocess.py:106} INFO -  Trang 13 - Job 1/20 | Salesforce Developer (All level) | Up to 55M VND | 🔗 https://itviec.com/it-jobs/salesforce-developer-all-level-up-to-55m-vnd-hybrid-technologies-0747?lab_feature=preview_jd_page
[2025-12-11T10:01:16.611+0000] {subprocess.py:106} INFO -  Trang 13 - Job 2/20 | Salesforce Developer (All level) | Up to 55M VND | 🔗 https://itviec.com/it-jobs/salesforce-developer-all-level-up-to-55m-vnd-hybrid-technologies-0747?lab_feature=preview_jd_page
[2025-12-11T10:01:16.871+0000] {subprocess.py:106} INFO -  Trang 13 - Job 3/20 | Web Visual Designer (Figma) - Japanese Company | 🔗 https://itviec.com/it-jobs/web-visual-designer-figma-japanese-company-abilive-vietnam-co-ltd-4318?lab_feature=preview_jd_page
[2025-12-11T10:01:17.159+0000] {subprocess.py:106} INFO -  Trang 13 - Job 4/20 | Middle/Senior Java Engineer - HCM (Microservice, AWS) | 🔗 https://itviec.com/it-jobs/middle-senior-java-engineer-hcm-microservice-aws-tymex-5714?lab_feature=preview_jd_page
[2025-12-11T10:01:17.403+0000] {subprocess.py:106} INFO -  Trang 13 - Job 5/20 | Mid/Senior Android Developer(Java/Kotlin) | 🔗 https://itviec.com/it-jobs/mid-senior-android-developer-java-kotlin-blogic-systems-4343?lab_feature=preview_jd_page
[2025-12-11T10:01:17.668+0000] {subprocess.py:106} INFO -  Trang 13 - Job 6/20 | Senior DevOps Engineer (AWS, Kubernetes, Agile, Linux) | 🔗 https://itviec.com/it-jobs/senior-devops-engineer-aws-kubernetes-agile-linux-10x-technology-and-consulting-3139?lab_feature=preview_jd_page
[2025-12-11T10:01:17.908+0000] {subprocess.py:106} INFO -  Trang 13 - Job 7/20 | Senior Frontend Dev (ReactJS, Typescript) - Up to $3000 | 🔗 https://itviec.com/it-jobs/senior-frontend-dev-reactjs-typescript-up-to-3000-codehq-5819?lab_feature=preview_jd_page
[2025-12-11T10:01:18.142+0000] {subprocess.py:106} INFO -  Trang 13 - Job 8/20 | [HCM, Da Nang] AI Engineer | 🔗 https://itviec.com/it-jobs/hcm-da-nang-ai-engineer-deliveree-on-demand-logistics-2205?lab_feature=preview_jd_page
[2025-12-11T10:01:18.466+0000] {subprocess.py:106} INFO -  Trang 13 - Job 9/20 | Frontend Developer (ReactJS, NextJS, TypeScript) | 🔗 https://itviec.com/it-jobs/frontend-developer-reactjs-nextjs-typescript-zyneric-0915?lab_feature=preview_jd_page
[2025-12-11T10:01:18.710+0000] {subprocess.py:106} INFO -  Trang 13 - Job 10/20 | Web Developer (Javascript, HTML5, CSS 3, JQuery, React) | 🔗 https://itviec.com/it-jobs/web-developer-javascript-html5-css-3-jquery-react-shinhan-ds-4115?lab_feature=preview_jd_page
[2025-12-11T10:01:18.942+0000] {subprocess.py:106} INFO -  Trang 13 - Job 11/20 | Lead Backend Engineer (Java, Python, GenAI) | 🔗 https://itviec.com/it-jobs/lead-software-engineer-truetest-java-python-katalon-2359?lab_feature=preview_jd_page
[2025-12-11T10:01:19.208+0000] {subprocess.py:106} INFO -  Trang 13 - Job 12/20 | Principal Data Engineer (AWS, SQL, Data Architecture) | 🔗 https://itviec.com/it-jobs/principal-data-engineer-aws-sql-data-architecture-sun-life-vietnam-insurance-company-limited-2241?lab_feature=preview_jd_page
[2025-12-11T10:01:19.407+0000] {subprocess.py:106} INFO -  Trang 13 - Job 13/20 | Senior Mobile Developer (Flutter) - Up to 50 mil VND | 🔗 https://itviec.com/it-jobs/senior-mobile-developer-flutter-up-to-50-mil-vnd-lotte-c-f-vietnam-1440?lab_feature=preview_jd_page
[2025-12-11T10:01:19.635+0000] {subprocess.py:106} INFO -  Trang 13 - Job 14/20 | Front-End Developer (Angular) | 🔗 https://itviec.com/it-jobs/front-end-developer-angular-dxc-luxoft-vietnam-4538?lab_feature=preview_jd_page
[2025-12-11T10:01:19.910+0000] {subprocess.py:106} INFO -  Trang 13 - Job 15/20 | IT Project Management Office (Junior - fluent English) | 🔗 https://itviec.com/it-jobs/it-project-management-office-junior-fluent-english-wilmar-clv-cambodia-laos-vietnam-5902?lab_feature=preview_jd_page
[2025-12-11T10:01:20.132+0000] {subprocess.py:106} INFO -  Trang 13 - Job 16/20 | Product Owner | 🔗 https://itviec.com/it-jobs/product-owner-panasonic-vietnam-group-panasonic-r-d-center-vietnam-prdcv-5018?lab_feature=preview_jd_page
[2025-12-11T10:01:20.368+0000] {subprocess.py:106} INFO -  Trang 13 - Job 17/20 | Backend Engineer (Java/kotlin/Go/Python) | 🔗 https://itviec.com/it-jobs/backend-engineer-java-kotlin-go-python-spartan-dev-inc-4214?lab_feature=preview_jd_page
[2025-12-11T10:01:20.590+0000] {subprocess.py:106} INFO -  Trang 13 - Job 18/20 | Chuyên viên QC (Manual Tester/ QA QC) | 🔗 https://itviec.com/it-jobs/chuyen-vien-qc-manual-tester-qa-qc-sacombank-2910?lab_feature=preview_jd_page
[2025-12-11T10:01:20.852+0000] {subprocess.py:106} INFO -  Trang 13 - Job 19/20 | Chuyên viên QC (Automation Tester/ QA QC) | 🔗 https://itviec.com/it-jobs/chuyen-vien-qc-automation-tester-qa-qc-sacombank-4147?lab_feature=preview_jd_page
[2025-12-11T10:01:21.118+0000] {subprocess.py:106} INFO -  Trang 13 - Job 20/20 | API Integration Engineer (Java/Python/Golang) | 🔗 https://itviec.com/it-jobs/api-integration-engineer-java-python-golang-tymex-1444?lab_feature=preview_jd_page
[2025-12-11T10:01:21.118+0000] {subprocess.py:106} INFO - 
[2025-12-11T10:01:21.119+0000] {subprocess.py:106} INFO -  Đang crawl trang 14...
[2025-12-11T10:01:30.811+0000] {subprocess.py:106} INFO -  Trang 14 - Job 1/20 | Fullstack Developer NestJS/NextJS (Sign-on Bonus) | 🔗 https://itviec.com/it-jobs/fullstack-developer-nestjs-nextjs-sign-on-bonus-live-payments-4316?lab_feature=preview_jd_page
[2025-12-11T10:01:31.145+0000] {subprocess.py:106} INFO -  Trang 14 - Job 2/20 | Fullstack Developer NestJS/NextJS (Sign-on Bonus) | 🔗 https://itviec.com/it-jobs/manual-tester-junior-middle-senior-atomi-digital-4101?lab_feature=preview_jd_page
[2025-12-11T10:01:31.401+0000] {subprocess.py:106} INFO -  Trang 14 - Job 3/20 | Manual Tester (Junior - middle - Senior) | 🔗 https://itviec.com/it-jobs/manual-tester-junior-middle-senior-atomi-digital-4101?lab_feature=preview_jd_page
[2025-12-11T10:01:31.773+0000] {subprocess.py:106} INFO -  Trang 14 - Job 4/20 | AI Engineer/ Data Scientist (Machine Learning/Python) | 🔗 https://itviec.com/it-jobs/ai-engineer-data-scientist-machine-learning-python-bosch-global-software-technologies-company-limited-2745?lab_feature=preview_jd_page
[2025-12-11T10:01:32.078+0000] {subprocess.py:106} INFO -  Trang 14 - Job 5/20 | Product Owner (Fintech) | 🔗 https://itviec.com/it-jobs/product-owner-fintech-galaxy-holdings-4257?lab_feature=preview_jd_page
[2025-12-11T10:01:32.336+0000] {subprocess.py:106} INFO -  Trang 14 - Job 6/20 | PHP Fullstack Developer (SaaS product) | 🔗 https://itviec.com/it-jobs/php-fullstack-developer-saas-product-rakus-vietnam-company-2429?lab_feature=preview_jd_page
[2025-12-11T10:01:32.590+0000] {subprocess.py:106} INFO -  Trang 14 - Job 7/20 | Senior Software/Solution Architect (.NET, React) | 🔗 https://itviec.com/it-jobs/senior-software-solution-architect-net-react-huenx-vietnam-1037?lab_feature=preview_jd_page
[2025-12-11T10:01:32.825+0000] {subprocess.py:106} INFO -  Trang 14 - Job 8/20 | Manual/Automation Tester (QA/QC, Python, JavaScript) | 🔗 https://itviec.com/it-jobs/manual-automation-tester-qa-qc-python-javascript-mitek-viet-nam-2351?lab_feature=preview_jd_page
[2025-12-11T10:01:33.043+0000] {subprocess.py:106} INFO -  Trang 14 - Job 9/20 | (Senior) Backend Engineer | 🔗 https://itviec.com/it-jobs/senior-backend-engineer-gft-technologies-vietnam-1252?lab_feature=preview_jd_page
[2025-12-11T10:01:33.293+0000] {subprocess.py:106} INFO -  Trang 14 - Job 10/20 | Senior Software Tester | 🔗 https://itviec.com/it-jobs/senior-software-tester-dai-ichi-life-viet-nam-1023?lab_feature=preview_jd_page
[2025-12-11T10:01:33.527+0000] {subprocess.py:106} INFO -  Trang 14 - Job 11/20 | Software Engineer (C#, .NET, All Level) | 🔗 https://itviec.com/it-jobs/software-engineer-c-net-all-level-mitek-viet-nam-5138?lab_feature=preview_jd_page
[2025-12-11T10:01:33.768+0000] {subprocess.py:106} INFO -  Trang 14 - Job 12/20 | Software Engineer (Java, Python, C++) Up to 50M | 🔗 https://itviec.com/it-jobs/software-engineer-java-python-c-up-to-50m-viettel-group-3828?lab_feature=preview_jd_page
[2025-12-11T10:01:34.020+0000] {subprocess.py:106} INFO -  Trang 14 - Job 13/20 | Lead Frontend Reactjs Developer | 🔗 https://itviec.com/it-jobs/lead-frontend-reactjs-developer-capgemini-vietnam-0339?lab_feature=preview_jd_page
[2025-12-11T10:01:34.272+0000] {subprocess.py:106} INFO -  Trang 14 - Job 14/20 | AI Engineer (Golang/Python/C# Unity/Machine Learning) | 🔗 https://itviec.com/it-jobs/ai-engineer-golang-python-c-unity-machine-learning-zyneric-5600?lab_feature=preview_jd_page
[2025-12-11T10:01:34.532+0000] {subprocess.py:106} INFO -  Trang 14 - Job 15/20 | BackEnd Engineer (NodeJS,NestJS,Python,AI) ~ 4000$ | 🔗 https://itviec.com/it-jobs/backend-engineer-nodejs-nestjs-python-ai-4000-homebase-vietnam-1142?lab_feature=preview_jd_page
[2025-12-11T10:01:34.809+0000] {subprocess.py:106} INFO -  Trang 14 - Job 16/20 | Middle & Senior Data Engineer (Python, SQL, AI) | 🔗 https://itviec.com/it-jobs/middle-senior-data-engineer-python-sql-ai-galaxy-holdings-3056?lab_feature=preview_jd_page
[2025-12-11T10:01:35.047+0000] {subprocess.py:106} INFO -  Trang 14 - Job 17/20 | Senior Data Engineer | 🔗 https://itviec.com/it-jobs/senior-data-engineer-vinamilk-4221?lab_feature=preview_jd_page
[2025-12-11T10:01:35.278+0000] {subprocess.py:106} INFO -  Trang 14 - Job 18/20 | Big Data Engineer | 🔗 https://itviec.com/it-jobs/big-data-engineer-deliveree-on-demand-logistics-3054?lab_feature=preview_jd_page
[2025-12-11T10:01:35.493+0000] {subprocess.py:106} INFO -  Trang 14 - Job 19/20 | [Junior up level] Fullstack Web (Typescript , Golang) | 🔗 https://itviec.com/it-jobs/junior-up-level-fullstack-web-typescript-golang-mcgaaw-4639?lab_feature=preview_jd_page
[2025-12-11T10:01:35.738+0000] {subprocess.py:106} INFO -  Trang 14 - Job 20/20 | Game Developer | 🔗 https://itviec.com/it-jobs/game-developer-vnggames-4939?lab_feature=preview_jd_page
[2025-12-11T10:01:35.739+0000] {subprocess.py:106} INFO - 
[2025-12-11T10:01:35.739+0000] {subprocess.py:106} INFO -  Đang crawl trang 15...
[2025-12-11T10:01:44.409+0000] {subprocess.py:106} INFO -  Trang 15 - Job 1/20 | Senior DevOps Engineer (AWS | Azure | Agile) | 🔗 https://itviec.com/it-jobs/senior-devops-engineer-aws-azure-agile-katalon-0924?lab_feature=preview_jd_page
[2025-12-11T10:01:44.670+0000] {subprocess.py:106} INFO -  Trang 15 - Job 2/20 | Senior DevOps Engineer (AWS | Azure | Agile) | 🔗 https://itviec.com/it-jobs/senior-devops-engineer-aws-azure-agile-katalon-0924?lab_feature=preview_jd_page
[2025-12-11T10:01:44.931+0000] {subprocess.py:106} INFO -  Trang 15 - Job 3/20 | Backend Developer (NodeJS, Goalng, Python, API, MySQL) | 🔗 https://itviec.com/it-jobs/senior-backend-developer-wtech-vietnam-4743/content?job_index=2&locale=en&page=15
[2025-12-11T10:01:45.155+0000] {subprocess.py:106} INFO -  Trang 15 - Job 4/20 | Senior Backend Developer (Java/Golang/AI) | 🔗 https://itviec.com/it-jobs/senior-backend-developer-wtech-vietnam-4743?lab_feature=preview_jd_page
[2025-12-11T10:01:45.373+0000] {subprocess.py:106} INFO -  Trang 15 - Job 5/20 | Product Manager (E-commerce, upto $80,000/year) | 🔗 https://itviec.com/it-jobs/product-manager-e-commerce-upto-80-000-year-crossian-5346?lab_feature=preview_jd_page
[2025-12-11T10:01:45.580+0000] {subprocess.py:106} INFO -  Trang 15 - Job 6/20 | Sr Fullstack R&D Developer (NestJS, NodeJS) | 🔗 https://itviec.com/it-jobs/sr-fullstack-r-d-developer-nestjs-nodejs-floware-3949?lab_feature=preview_jd_page
[2025-12-11T10:01:45.808+0000] {subprocess.py:106} INFO -  Trang 15 - Job 7/20 | UI/UX Designer (Figma, English) | 🔗 https://itviec.com/it-jobs/ui-ux-designer-figma-english-floware-4311?lab_feature=preview_jd_page
[2025-12-11T10:01:46.073+0000] {subprocess.py:106} INFO -  Trang 15 - Job 8/20 | Senior ReactJS Engineer - HCM | 🔗 https://itviec.com/it-jobs/senior-reactjs-engineer-hcm-nab-innovation-centre-vietnam-3003?lab_feature=preview_jd_page
[2025-12-11T10:01:46.328+0000] {subprocess.py:106} INFO -  Trang 15 - Job 9/20 | Middle/Senior Automation QA (SDET, QA QC, CICD) | 🔗 https://itviec.com/it-jobs/middle-senior-automation-qa-sdet-qa-qc-cicd-yoong-2935?lab_feature=preview_jd_page
[2025-12-11T10:01:46.581+0000] {subprocess.py:106} INFO -  Trang 15 - Job 10/20 | Software Engineer | 🔗 https://itviec.com/it-jobs/software-engineer-timebeat-app-2628?lab_feature=preview_jd_page
[2025-12-11T10:01:46.814+0000] {subprocess.py:106} INFO -  Trang 15 - Job 11/20 | Project Manager | 🔗 https://itviec.com/it-jobs/project-manager-glory-software-vietnam-0734?lab_feature=preview_jd_page
[2025-12-11T10:01:47.092+0000] {subprocess.py:106} INFO -  Trang 15 - Job 12/20 | Vice President R&D (.NET) | 🔗 https://itviec.com/it-jobs/vice-president-r-d-net-btnexus-3201?lab_feature=preview_jd_page
[2025-12-11T10:01:47.380+0000] {subprocess.py:106} INFO -  Trang 15 - Job 13/20 | [Remote] Fullstack Developer (Python, Next.JS) | 🔗 https://itviec.com/it-jobs/remote-fullstack-developer-python-next-js-backbone-4623?lab_feature=preview_jd_page
[2025-12-11T10:01:47.639+0000] {subprocess.py:106} INFO -  Trang 15 - Job 14/20 | Mid/Senior Backend/ Fullstack Developer (Java - Spring) | 🔗 https://itviec.com/it-jobs/mid-senior-backend-fullstack-developer-java-spring-nichietsu-system-development-1745?lab_feature=preview_jd_page
[2025-12-11T10:01:47.851+0000] {subprocess.py:106} INFO -  Trang 15 - Job 15/20 | Engineering Manager (US AI-native Product) | 🔗 https://itviec.com/it-jobs/engineering-manager-us-ai-native-product-moatable-0740?lab_feature=preview_jd_page
[2025-12-11T10:01:48.086+0000] {subprocess.py:106} INFO -  Trang 15 - Job 16/20 | Senior AI Engineer (AI/ML, Workflow automation, RAG) | 🔗 https://itviec.com/it-jobs/senior-ai-engineer-ai-ml-workflow-automation-rag-cong-ty-co-phan-teecom-0821?lab_feature=preview_jd_page
[2025-12-11T10:01:48.302+0000] {subprocess.py:106} INFO -  Trang 15 - Job 17/20 | Senior Fullstack Developer | 🔗 https://itviec.com/it-jobs/senior-fullstack-developer-pacific-analytics-consulting-pty-ltd-2002?lab_feature=preview_jd_page
[2025-12-11T10:01:48.573+0000] {subprocess.py:106} INFO -  Trang 15 - Job 18/20 | Remote Senior Data Analyst (Part Time) | 🔗 https://itviec.com/it-jobs/remote-senior-data-analyst-part-time-jedi-technology-5047?lab_feature=preview_jd_page
[2025-12-11T10:01:48.898+0000] {subprocess.py:106} INFO -  Trang 15 - Job 19/20 | Frontend Developer (Java, Jmix, JavaScript, ReactJS) | 🔗 https://itviec.com/it-jobs/frontend-developer-java-jmix-javascript-reactjs-hdbank-4219?lab_feature=preview_jd_page
[2025-12-11T10:01:49.122+0000] {subprocess.py:106} INFO -  Trang 15 - Job 20/20 | Mid/Senior Full Stack Developer (Python) | 🔗 https://itviec.com/it-jobs/mid-senior-full-stack-developer-python-rapiddweller-gmbh-4514?lab_feature=preview_jd_page
[2025-12-11T10:01:49.122+0000] {subprocess.py:106} INFO - 
[2025-12-11T10:01:49.123+0000] {subprocess.py:106} INFO -  Đang crawl trang 16...
[2025-12-11T10:01:58.712+0000] {subprocess.py:106} INFO -  Trang 16 - Job 1/20 | Trưởng Bộ phận Vận hành Mô hình | 🔗 https://itviec.com/it-jobs/truong-bo-phan-van-hanh-mo-hinh-ngan-hang-tmcp-tien-phong-tpbank-2436?lab_feature=preview_jd_page
[2025-12-11T10:01:59.002+0000] {subprocess.py:106} INFO -  Trang 16 - Job 2/20 | Trưởng Bộ phận Vận hành Mô hình | 🔗 https://itviec.com/it-jobs/truong-bo-phan-van-hanh-mo-hinh-ngan-hang-tmcp-tien-phong-tpbank-2436?lab_feature=preview_jd_page
[2025-12-11T10:01:59.571+0000] {subprocess.py:106} INFO -  Trang 16 - Job 3/20 | AI Engineer (Machine Learning, Python, SQL) | 🔗 https://itviec.com/it-jobs/software-operation-specialist-call-center-crm-athenafs-2028?lab_feature=preview_jd_page
[2025-12-11T10:01:59.916+0000] {subprocess.py:106} INFO -  Trang 16 - Job 4/20 | Software Operation Specialist (Call Center, CRM) | 🔗 https://itviec.com/it-jobs/software-operation-specialist-call-center-crm-athenafs-2028?lab_feature=preview_jd_page
[2025-12-11T10:02:00.175+0000] {subprocess.py:106} INFO -  Trang 16 - Job 5/20 | Software Engineer (Backend-focused/Full-Stack) | 🔗 https://itviec.com/it-jobs/software-engineer-backend-focused-full-stack-dao-music-entertainment-2051?lab_feature=preview_jd_page
[2025-12-11T10:02:00.459+0000] {subprocess.py:106} INFO -  Trang 16 - Job 6/20 | Quantitative Researcher (Python/SQL/AI/LLM) | 🔗 https://itviec.com/it-jobs/quantitative-researcher-python-sql-ai-llm-pi-associates-2529?lab_feature=preview_jd_page
[2025-12-11T10:02:00.738+0000] {subprocess.py:106} INFO -  Trang 16 - Job 7/20 | Embedded Test Engineer (1-year contractor) | 🔗 https://itviec.com/it-jobs/embedded-test-engineer-1-year-contractor-bosch-global-software-technologies-company-limited-0758?lab_feature=preview_jd_page
[2025-12-11T10:02:01.054+0000] {subprocess.py:106} INFO -  Trang 16 - Job 8/20 | Test Lead (Embedded Software/ Tester) | 🔗 https://itviec.com/it-jobs/test-lead-embedded-software-tester-bosch-global-software-technologies-company-limited-5604?lab_feature=preview_jd_page
[2025-12-11T10:02:01.303+0000] {subprocess.py:106} INFO -  Trang 16 - Job 9/20 | Fresher/Junior Laravel Web Developer (PHP/ SQL/ MySQL) | 🔗 https://itviec.com/it-jobs/fresher-junior-laravel-web-developer-php-sql-mysql-proxy-machine-4646?lab_feature=preview_jd_page
[2025-12-11T10:02:01.588+0000] {subprocess.py:106} INFO -  Trang 16 - Job 10/20 | Senior Front End - ReactJS | 🔗 https://itviec.com/it-jobs/senior-front-end-reactjs-voyager-inc-3605?lab_feature=preview_jd_page
[2025-12-11T10:02:01.878+0000] {subprocess.py:106} INFO -  Trang 16 - Job 11/20 | Web/App Designer | 🔗 https://itviec.com/it-jobs/web-app-designer-bm-agency-1947?lab_feature=preview_jd_page
[2025-12-11T10:02:02.161+0000] {subprocess.py:106} INFO -  Trang 16 - Job 12/20 | Senior DevSecOps Engineer - Up to 30 months salary | 🔗 https://itviec.com/it-jobs/senior-devsecops-engineer-up-to-30-months-salary-crossian-2926?lab_feature=preview_jd_page
[2025-12-11T10:02:02.439+0000] {subprocess.py:106} INFO -  Trang 16 - Job 13/20 | Project Management Office Consultant (Japanese N2~) | 🔗 https://itviec.com/it-jobs/project-management-office-consultant-japanese-n2-cong-ty-tnhh-abeam-consulting-viet-nam-0758?lab_feature=preview_jd_page
[2025-12-11T10:02:02.736+0000] {subprocess.py:106} INFO -  Trang 16 - Job 14/20 | Senior RPA Developer (Power Automate/Python/Dify.ai) | 🔗 https://itviec.com/it-jobs/senior-rpa-developer-power-automate-python-dify-ai-ambition-vietnam-2850?lab_feature=preview_jd_page
[2025-12-11T10:02:03.020+0000] {subprocess.py:106} INFO -  Trang 16 - Job 15/20 | System Designer - BrSE (Japanese speaking) | 🔗 https://itviec.com/it-jobs/system-designer-brse-japanese-speaking-kobo-asia-0600?lab_feature=preview_jd_page
[2025-12-11T10:02:03.278+0000] {subprocess.py:106} INFO -  Trang 16 - Job 16/20 | Business Analyst (ERP, CRM, Jira, BPMN) | 🔗 https://itviec.com/it-jobs/business-analyst-erp-crm-jira-bpmn-tap-doan-tan-a-dai-thanh-2708?lab_feature=preview_jd_page
[2025-12-11T10:02:03.498+0000] {subprocess.py:106} INFO -  Trang 16 - Job 17/20 | Middle/Senior Full Stack Software Engineer | 🔗 https://itviec.com/it-jobs/middle-senior-full-stack-software-engineer-itify-5658?lab_feature=preview_jd_page
[2025-12-11T10:02:03.724+0000] {subprocess.py:106} INFO -  Trang 16 - Job 18/20 | Middle/Senior Manual Tester | 🔗 https://itviec.com/it-jobs/middle-senior-manual-tester-itify-5938?lab_feature=preview_jd_page
[2025-12-11T10:02:03.975+0000] {subprocess.py:106} INFO -  Trang 16 - Job 19/20 | Business Analyst Japanese (N2+) | 🔗 https://itviec.com/it-jobs/business-analyst-japanese-n2-open-dev-2251?lab_feature=preview_jd_page
[2025-12-11T10:02:04.261+0000] {subprocess.py:106} INFO -  Trang 16 - Job 20/20 | Manual Tester Japanese (N2+) | 🔗 https://itviec.com/it-jobs/manual-tester-japanese-n2-open-dev-3223?lab_feature=preview_jd_page
[2025-12-11T10:02:04.262+0000] {subprocess.py:106} INFO - 
[2025-12-11T10:02:04.262+0000] {subprocess.py:106} INFO -  Đang crawl trang 17...
[2025-12-11T10:02:12.960+0000] {subprocess.py:106} INFO -  Trang 17 - Job 1/20 | Backend Developer(.Net, Java, NodeJS, PHP) | 🔗 https://itviec.com/it-jobs/backend-developer-net-java-nodejs-php-digital-innovation-3845?lab_feature=preview_jd_page
