[2026-03-13T04:52:11.196+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2026-03-13T04:52:11.232+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2026-03-11T02:00:00+00:00 [queued]>
[2026-03-13T04:52:11.242+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2026-03-11T02:00:00+00:00 [queued]>
[2026-03-13T04:52:11.242+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 2
[2026-03-13T04:52:11.257+0000] {taskinstance.py:2890} INFO - Executing <Task(BashOperator): crawl_data> on 2026-03-11 02:00:00+00:00
[2026-03-13T04:52:11.262+0000] {standard_task_runner.py:72} INFO - Started process 41 to run task
[2026-03-13T04:52:11.267+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'crawl_etl_itjob', 'crawl_data', 'scheduled__2026-03-11T02:00:00+00:00', '--job-id', '644', '--raw', '--subdir', 'DAGS_FOLDER/Crawl_ETL_ITJob.py', '--cfg-path', '/tmp/tmpvkrgv_1z']
[2026-03-13T04:52:11.268+0000] {standard_task_runner.py:105} INFO - Job 644: Subtask crawl_data
[2026-03-13T04:52:11.300+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:209: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  SQL_ALCHEMY_CONN = conf.get("database", "SQL_ALCHEMY_CONN")

[2026-03-13T04:52:11.386+0000] {task_command.py:467} INFO - Running <TaskInstance: crawl_etl_itjob.crawl_data scheduled__2026-03-11T02:00:00+00:00 [running]> on host 19d569223134
[2026-03-13T04:52:11.387+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:470: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  if conf.get("database", "sql_alchemy_conn") == "none://":

[2026-03-13T04:52:11.582+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoa856856@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='crawl_etl_itjob' AIRFLOW_CTX_TASK_ID='crawl_data' AIRFLOW_CTX_EXECUTION_DATE='2026-03-11T02:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-03-11T02:00:00+00:00'
[2026-03-13T04:52:11.583+0000] {taskinstance.py:732} INFO - ::endgroup::
[2026-03-13T04:52:11.603+0000] {subprocess.py:78} INFO - Tmp dir root location: /tmp
[2026-03-13T04:52:11.604+0000] {subprocess.py:88} INFO - Running command: ['/bin/bash', '-c', 'docker exec spark-submit bash -c "xvfb-run -a python3 /opt/spark/scripts/Crawl_Data.py"']
[2026-03-13T04:52:11.614+0000] {subprocess.py:99} INFO - Output:
[2026-03-13T04:52:13.312+0000] {subprocess.py:106} INFO -  Bắt đầu crawl ITviec...
[2026-03-13T04:55:22.072+0000] {subprocess.py:106} INFO -  Trang 14 - Job 5/20 | QA Engineer (Manual & Automation) - 2 Openings | 🔗 https://itviec.com/it-jobs/qa-engineer-manual-automation-2-openings-smg-swiss-marketplace-group-2712?lab_feature=preview_jd_page
[2026-03-13T04:55:22.343+0000] {subprocess.py:106} INFO -  Trang 14 - Job 6/20 | Senior Back-End Developer (Python, AI/ML, Integration) | 🔗 https://itviec.com/it-jobs/senior-back-end-developer-python-ai-ml-integration-simpson-strong-tie-vietnam-5640?lab_feature=preview_jd_page
[2026-03-13T04:55:22.588+0000] {subprocess.py:106} INFO -  Trang 14 - Job 7/20 | Senior AI Engineer (AIML/CV/OCR, Yolo, Python, Pytorch) | 🔗 https://itviec.com/it-jobs/senior-ai-engineer-aiml-cv-ocr-yolo-python-pytorch-simpson-strong-tie-vietnam-5218?lab_feature=preview_jd_page
[2026-03-13T04:55:22.835+0000] {subprocess.py:106} INFO -  Trang 14 - Job 8/20 | Odoo Functional Consultant | 🔗 https://itviec.com/it-jobs/odoo-functional-consultant-port-cities-vietnam-4813?lab_feature=preview_jd_page
[2026-03-13T04:55:23.137+0000] {subprocess.py:106} INFO -  Trang 14 - Job 9/20 | Frontend Engineer (Junior - Middle | Good English) | 🔗 https://itviec.com/it-jobs/frontend-engineer-junior-middle-good-english-spartan-dev-inc-5324?lab_feature=preview_jd_page
[2026-03-13T04:55:23.326+0000] {subprocess.py:106} INFO -  Trang 14 - Job 10/20 | Senior - Lead Game Tester | 🔗 https://itviec.com/it-jobs/senior-lead-game-tester-skylink-studio-3656?lab_feature=preview_jd_page
[2026-03-13T04:55:23.601+0000] {subprocess.py:106} INFO -  Trang 14 - Job 11/20 | 05 System Admin (Linux) | 🔗 https://itviec.com/it-jobs/05-system-admin-linux-vietnix-0438?lab_feature=preview_jd_page
[2026-03-13T04:55:23.880+0000] {subprocess.py:106} INFO -  Trang 14 - Job 12/20 | DevOps Engineer (Junior/Middle/Senior) | 🔗 https://itviec.com/it-jobs/devops-engineer-junior-middle-senior-saigon-technology-3205?lab_feature=preview_jd_page
[2026-03-13T04:55:24.131+0000] {subprocess.py:106} INFO -  Trang 14 - Job 13/20 | Business Analyst (Middle Level) | 🔗 https://itviec.com/it-jobs/business-analyst-middle-level-neyu-ltd-5520?lab_feature=preview_jd_page
[2026-03-13T04:55:24.381+0000] {subprocess.py:106} INFO -  Trang 14 - Job 14/20 | Manual / Automation Tester - Quality Analyst (QA QC) | 🔗 https://itviec.com/it-jobs/manual-automation-tester-quality-analyst-qa-qc-mitek-vietnam-5503?lab_feature=preview_jd_page
[2026-03-13T04:55:24.606+0000] {subprocess.py:106} INFO -  Trang 14 - Job 15/20 | QA Automation Tester (Java, Javascript) | 🔗 https://itviec.com/it-jobs/qa-automation-tester-selenium-mitek-vietnam-2618?lab_feature=preview_jd_page
[2026-03-13T04:55:24.784+0000] {subprocess.py:106} INFO -  Trang 14 - Job 16/20 | 05 Senior/Lead Product Manager ( Fintech) | 🔗 https://itviec.com/it-jobs/05-senior-lead-product-manager-fintech-m_service-momo-5416?lab_feature=preview_jd_page
[2026-03-13T04:55:25.070+0000] {subprocess.py:106} INFO -  Trang 14 - Job 17/20 | Senior AI Engineer | 🔗 https://itviec.com/it-jobs/senior-ai-engineer-kosatec-empowering-global-innovation-2327?lab_feature=preview_jd_page
[2026-03-13T04:55:25.276+0000] {subprocess.py:106} INFO -  Trang 14 - Job 18/20 | Web Designer (Game) | 🔗 https://itviec.com/it-jobs/web-designer-game-vtc-online-3412?lab_feature=preview_jd_page
[2026-03-13T04:55:25.506+0000] {subprocess.py:106} INFO -  Trang 14 - Job 19/20 | UA Playable Ads Developer (Unity) | 🔗 https://itviec.com/it-jobs/ua-playable-ads-developer-unity-nexon-dev-vina-3146?lab_feature=preview_jd_page
[2026-03-13T04:55:25.734+0000] {subprocess.py:106} INFO -  Trang 14 - Job 20/20 | Frontend Lowcode Developer | 🔗 https://itviec.com/it-jobs/frontend-lowcode-developer-lg-cns-viet-nam-5645?lab_feature=preview_jd_page
[2026-03-13T04:55:25.734+0000] {subprocess.py:106} INFO - 
[2026-03-13T04:55:25.734+0000] {subprocess.py:106} INFO -  Đang crawl trang 15...
[2026-03-13T04:55:34.410+0000] {subprocess.py:106} INFO -  Trang 15 - Job 1/20 | Backend (Python) Developer | 🔗 https://itviec.com/it-jobs/backend-python-developer-lg-cns-viet-nam-4952?lab_feature=preview_jd_page
[2026-03-13T04:55:34.622+0000] {subprocess.py:106} INFO -  Trang 15 - Job 2/20 | Backend (Python) Developer | 🔗 https://itviec.com/it-jobs/backend-python-developer-lg-cns-viet-nam-4952?lab_feature=preview_jd_page
[2026-03-13T04:55:34.869+0000] {subprocess.py:106} INFO -  Trang 15 - Job 3/20 | Quality Assurance (Middle) | 🔗 https://itviec.com/it-jobs/quality-assurance-middle-softflex-llc-co-ltd-0734?lab_feature=preview_jd_page
[2026-03-13T04:55:35.129+0000] {subprocess.py:106} INFO -  Trang 15 - Job 4/20 | Senior Business Analyst (Product Owner/Data Driven) | 🔗 https://itviec.com/it-jobs/senior-business-analyst-data-driven-jira-rgp-software-processing-0315?lab_feature=preview_jd_page
[2026-03-13T04:55:35.287+0000] {subprocess.py:106} INFO -  Trang 15 - Job 5/20 | Infrastructure & System Administrator (Linux) | 🔗 https://itviec.com/it-jobs/infrastructure-system-administrator-linux-magnolia-0245?lab_feature=preview_jd_page
[2026-03-13T04:55:35.480+0000] {subprocess.py:106} INFO -  Trang 15 - Job 6/20 | Senior QA Engineer (Automation Test/Agile/Scrum/SQL) | 🔗 https://itviec.com/it-jobs/senior-qa-engineer-agile-scrum-sun-group-3320?lab_feature=preview_jd_page
[2026-03-13T04:55:35.659+0000] {subprocess.py:106} INFO -  Trang 15 - Job 7/20 | Lumera - Quality Assurance Engineer | 🔗 https://itviec.com/it-jobs/lumera-quality-assurance-engineer-scandinavian-software-park-3128?lab_feature=preview_jd_page
[2026-03-13T04:55:35.870+0000] {subprocess.py:106} INFO -  Trang 15 - Job 8/20 | AI Engineer (Python) | 🔗 https://itviec.com/it-jobs/ai-engineer-python-sapo-2941?lab_feature=preview_jd_page
[2026-03-13T04:55:36.068+0000] {subprocess.py:106} INFO -  Trang 15 - Job 9/20 | UI/UX Designer (Figma, English) | 🔗 https://itviec.com/it-jobs/ui-ux-designer-figma-english-floware-1703?lab_feature=preview_jd_page
[2026-03-13T04:55:36.239+0000] {subprocess.py:106} INFO -  Trang 15 - Job 10/20 | QA QC Engineer (Manual Tester) | 🔗 https://itviec.com/it-jobs/qa-qc-engineer-manual-tester-floware-1657?lab_feature=preview_jd_page
[2026-03-13T04:55:36.428+0000] {subprocess.py:106} INFO -  Trang 15 - Job 11/20 | Senior/Lead Business Analyst | 🔗 https://itviec.com/it-jobs/senior-lead-business-analyst-fpt-is-2604?lab_feature=preview_jd_page
[2026-03-13T04:55:36.616+0000] {subprocess.py:106} INFO -  Trang 15 - Job 12/20 | Senior/Lead Business Analyst | 🔗 https://itviec.com/it-jobs/senior-lead-business-analyst-fpt-is-2604?lab_feature=preview_jd_page
[2026-03-13T04:55:36.823+0000] {subprocess.py:106} INFO -  Trang 15 - Job 13/20 | Full Stack Developer (Python, AWS) | 🔗 https://itviec.com/it-jobs/full-stack-developer-python-aws-tecalliance-vietnam-1443?lab_feature=preview_jd_page
[2026-03-13T04:55:37.002+0000] {subprocess.py:106} INFO -  Trang 15 - Job 14/20 | AI Backend Engineer (Middle/Senior) | 🔗 https://itviec.com/it-jobs/ai-backend-engineer-middle-senior-tymex-5216?lab_feature=preview_jd_page
[2026-03-13T04:55:37.180+0000] {subprocess.py:106} INFO -  Trang 15 - Job 15/20 | Mid/Senior Android Engineer | 🔗 https://itviec.com/it-jobs/mid-senior-android-engineer-smg-swiss-marketplace-group-4012?lab_feature=preview_jd_page
[2026-03-13T04:55:37.356+0000] {subprocess.py:106} INFO -  Trang 15 - Job 16/20 | Magento Frontend Developer | 🔗 https://itviec.com/it-jobs/magento-frontend-developer-bss-group-2123?lab_feature=preview_jd_page
[2026-03-13T04:55:37.525+0000] {subprocess.py:106} INFO -  Trang 15 - Job 17/20 | UI/UX Designer (Figma, Prototyping, Design Systems) | 🔗 https://itviec.com/it-jobs/ui-ux-designer-figma-prototyping-design-systems-goline-corporation-4100?lab_feature=preview_jd_page
[2026-03-13T04:55:37.710+0000] {subprocess.py:106} INFO -  Trang 15 - Job 18/20 | Product Owner (Blockchain, AI) | 🔗 https://itviec.com/it-jobs/product-owner-blockchain-ai-ai-avatar-5130?lab_feature=preview_jd_page
[2026-03-13T04:55:37.905+0000] {subprocess.py:106} INFO -  Trang 15 - Job 19/20 | Product Designer (UI-UX, Figma, Photoshop) | 🔗 https://itviec.com/it-jobs/product-designer-ui-ux-figma-photoshop-ai-avatar-4450?lab_feature=preview_jd_page
[2026-03-13T04:55:38.102+0000] {subprocess.py:106} INFO -  Trang 15 - Job 20/20 | Games Backend Golang Engineer | 🔗 https://itviec.com/it-jobs/games-backend-golang-engineer-vinsprite-tech-1421?lab_feature=preview_jd_page
[2026-03-13T04:55:38.102+0000] {subprocess.py:106} INFO - 
[2026-03-13T04:55:38.103+0000] {subprocess.py:106} INFO -  Đang crawl trang 16...
[2026-03-13T04:55:46.698+0000] {subprocess.py:106} INFO -  Trang 16 - Job 1/20 | Senior Network Engineer (English & Japanese) | 🔗 https://itviec.com/it-jobs/senior-network-engineer-english-japanese-renesas-design-vietnam-0729?lab_feature=preview_jd_page
[2026-03-13T04:55:46.900+0000] {subprocess.py:106} INFO -  Trang 16 - Job 2/20 | Senior Network Engineer (English & Japanese) | 🔗 https://itviec.com/it-jobs/senior-network-engineer-english-japanese-renesas-design-vietnam-0729?lab_feature=preview_jd_page
[2026-03-13T04:55:47.110+0000] {subprocess.py:106} INFO -  Trang 16 - Job 3/20 | Cloud Consultant | 🔗 https://itviec.com/it-jobs/cloud-consultant-netnam-corporation-branch-in-hcmc-2841?lab_feature=preview_jd_page
[2026-03-13T04:55:47.373+0000] {subprocess.py:106} INFO -  Trang 16 - Job 4/20 | Chuyên viên Kiểm thử phần mềm - Manual Tester | 🔗 https://itviec.com/it-jobs/chuyen-vien-kiem-thu-phan-mem-manual-tester-mb-bank-4844?lab_feature=preview_jd_page
[2026-03-13T04:55:47.549+0000] {subprocess.py:106} INFO -  Trang 16 - Job 5/20 | Security Engineer (Cloud & CI/CD) | 🔗 https://itviec.com/it-jobs/security-engineer-cloud-ci-cd-viettel-customer-service-0141?lab_feature=preview_jd_page
[2026-03-13T04:55:47.795+0000] {subprocess.py:106} INFO -  Trang 16 - Job 6/20 | Senior Software Engineering (Java, .NET, SQL, Agile) | 🔗 https://itviec.com/it-jobs/senior-software-engineering-java-net-sql-agile-techcombank-2708?lab_feature=preview_jd_page
[2026-03-13T04:55:48.026+0000] {subprocess.py:106} INFO -  Trang 16 - Job 7/20 | Senior Embedded QT Architect (C++, Linux, AI-First) | 🔗 https://itviec.com/it-jobs/senior-embedded-qt-architect-c-linux-ai-first-ntp-tech-0515?lab_feature=preview_jd_page
[2026-03-13T04:55:48.200+0000] {subprocess.py:106} INFO -  Trang 16 - Job 8/20 | AI Engineer (NLP, ML) | 🔗 https://itviec.com/it-jobs/ai-engineer-nlp-ml-viettel-customer-service-1835?lab_feature=preview_jd_page
[2026-03-13T04:55:48.421+0000] {subprocess.py:106} INFO -  Trang 16 - Job 9/20 | .NET developer (ERP sản xuất phức tạp) | 🔗 https://itviec.com/it-jobs/net-developer-erp-san-xuat-phuc-tap-jinzai-tech-5937?lab_feature=preview_jd_page
[2026-03-13T04:55:48.613+0000] {subprocess.py:106} INFO -  Trang 16 - Job 10/20 | Senior Fullstack Developer (ReactJS & Java) - English | 🔗 https://itviec.com/it-jobs/senior-fullstack-developer-reactjs-java-english-cloud-technology-2948?lab_feature=preview_jd_page
[2026-03-13T04:55:48.786+0000] {subprocess.py:106} INFO -  Trang 16 - Job 11/20 | Backend .NET Developer - CV Phát triển Ứng dụng nội bộ | 🔗 https://itviec.com/it-jobs/backend-net-developer-cv-phat-trien-ung-dung-noi-bo-hdbank-4627?lab_feature=preview_jd_page
[2026-03-13T04:55:48.980+0000] {subprocess.py:106} INFO -  Trang 16 - Job 12/20 | Senior/ Middle Full-stack Developer (.NET, Java, PHP) | 🔗 https://itviec.com/it-jobs/senior-middle-full-stack-developer-net-java-php-bycn-it-vietnam-3359?lab_feature=preview_jd_page
[2026-03-13T04:55:49.176+0000] {subprocess.py:106} INFO -  Trang 16 - Job 13/20 | Senior/ Middle Full-stack Developer (.NET, Java, PHP) | 🔗 https://itviec.com/it-jobs/devops-engineer-aws-cloud-cubicstack-solutions-1110?lab_feature=preview_jd_page
[2026-03-13T04:55:49.392+0000] {subprocess.py:106} INFO -  Trang 16 - Job 14/20 | UI/ UX Designer | 🔗 https://itviec.com/it-jobs/ui-ux-designer-simpson-strong-tie-vietnam-5912?lab_feature=preview_jd_page
[2026-03-13T04:55:49.558+0000] {subprocess.py:106} INFO -  Trang 16 - Job 15/20 | Backend Developer (Java/ Odoo (Python)) - VIC | 🔗 https://itviec.com/it-jobs/backend-developer-java-odoo-python-vic-viettel-group-4607?lab_feature=preview_jd_page
[2026-03-13T04:55:49.784+0000] {subprocess.py:106} INFO -  Trang 16 - Job 16/20 | Middle/Senior Full-stack .NET Developer | 🔗 https://itviec.com/it-jobs/middle-senior-full-stack-net-developer-cong-ty-co-phan-workbase-3720?lab_feature=preview_jd_page
[2026-03-13T04:55:50.049+0000] {subprocess.py:106} INFO -  Trang 16 - Job 17/20 | Mid/Senior .NET Developer (C#, Angular/React) | 🔗 https://itviec.com/it-jobs/mid-senior-net-developer-c-angular-react-saigon-technology-0451?lab_feature=preview_jd_page
[2026-03-13T04:55:50.213+0000] {subprocess.py:106} INFO -  Trang 16 - Job 18/20 | Senior Business Analyst & Technical Writer (AI-First) | 🔗 https://itviec.com/it-jobs/senior-business-analyst-technical-writer-ai-first-ntp-tech-5140?lab_feature=preview_jd_page
[2026-03-13T04:55:50.420+0000] {subprocess.py:106} INFO -  Trang 16 - Job 19/20 | System Engineer (JavaScript, APIs, AWS, Azure, GCP) | 🔗 https://itviec.com/it-jobs/system-engineer-javascript-apis-aws-azure-gcp-ai-avatar-4430?lab_feature=preview_jd_page
[2026-03-13T04:55:50.610+0000] {subprocess.py:106} INFO -  Trang 16 - Job 20/20 | VAI_Fullstack Engineer | 🔗 https://itviec.com/it-jobs/vai_fullstack-engineer-viettel-group-4522?lab_feature=preview_jd_page
[2026-03-13T04:55:50.611+0000] {subprocess.py:106} INFO - 
[2026-03-13T04:55:50.611+0000] {subprocess.py:106} INFO -  Đang crawl trang 17...
[2026-03-13T04:55:59.438+0000] {subprocess.py:106} INFO -  Trang 17 - Job 1/20 | Automation Testing Engineer (Python, C++) | 🔗 https://itviec.com/it-jobs/automation-testing-engineer-python-c-ban-vien-corporation-4406?lab_feature=preview_jd_page
[2026-03-13T04:55:59.750+0000] {subprocess.py:106} INFO -  Trang 17 - Job 2/20 | Automation Testing Engineer (Python, C++) | 🔗 https://itviec.com/it-jobs/automation-testing-engineer-python-c-ban-vien-corporation-4406?lab_feature=preview_jd_page
[2026-03-13T04:56:00.041+0000] {subprocess.py:106} INFO -  Trang 17 - Job 3/20 | Junior Quality Control (QA QC, Tester, Jira, REST APIs) | 🔗 https://itviec.com/it-jobs/junior-quality-control-qa-qc-tester-jira-rest-apis-cong-ty-tnhh-sr-group-5016?lab_feature=preview_jd_page
[2026-03-13T04:56:00.329+0000] {subprocess.py:106} INFO -  Trang 17 - Job 4/20 | Mid/Sr .Net Engineer (RESTful APIs, Docker, CI/CD) | 🔗 https://itviec.com/it-jobs/mid-sr-net-engineer-restful-apis-docker-ci-cd-cong-ty-tnhh-sr-group-2812?lab_feature=preview_jd_page
[2026-03-13T04:56:00.559+0000] {subprocess.py:106} INFO -  Trang 17 - Job 5/20 | Senior Backend Developer (Java) | 🔗 https://itviec.com/it-jobs/senior-backend-developer-java-hsc-3051?lab_feature=preview_jd_page
[2026-03-13T04:56:00.812+0000] {subprocess.py:106} INFO -  Trang 17 - Job 6/20 | FullStack Developer (NodeJS, ReactJS, AI) | 🔗 https://itviec.com/it-jobs/full-stack-developer-nodejs-reactjs-ai-hds-services-vietnam-5204?lab_feature=preview_jd_page
[2026-03-13T04:56:01.149+0000] {subprocess.py:106} INFO -  Trang 17 - Job 7/20 | Fullstack Software Engineer (AWS, Python, Agile) | 🔗 https://itviec.com/it-jobs/fullstack-software-engineer-aws-python-agile-vietlink-3548?lab_feature=preview_jd_page
[2026-03-13T04:56:01.356+0000] {subprocess.py:106} INFO -  Trang 17 - Job 8/20 | Fullstack Software Engineer (AWS, Python, Agile) | 🔗 https://itviec.com/it-jobs/fullstack-software-engineer-aws-python-agile-vietlink-3548?lab_feature=preview_jd_page
[2026-03-13T04:56:01.588+0000] {subprocess.py:106} INFO -  Trang 17 - Job 9/20 | Senior Front-end Developer (NextJS/ReactJS) | 🔗 https://itviec.com/it-jobs/senior-front-end-developer-nextjs-reactjs-cubicstack-solutions-3740?lab_feature=preview_jd_page
[2026-03-13T04:56:01.768+0000] {subprocess.py:106} INFO -  Trang 17 - Job 10/20 | Fullstack Developer (Java or NodeJS, AWS, API) | 🔗 https://itviec.com/it-jobs/fullstack-developer-java-or-nodejs-aws-api-tripsoft-studio-3430?lab_feature=preview_jd_page
[2026-03-13T04:56:02.053+0000] {subprocess.py:106} INFO -  Trang 17 - Job 11/20 | Mid/Sr Fullstack Engineer (C#, .NET, React, SQL, Azure) | 🔗 https://itviec.com/it-jobs/mid-sr-fullstack-engineer-c-net-javascript-sql-mitek-vietnam-1927?lab_feature=preview_jd_page
[2026-03-13T04:56:02.268+0000] {subprocess.py:106} INFO -  Trang 17 - Job 12/20 | AI Engineer (Fresher, Ứng viên chuẩn bị tốt nghiệp) | 🔗 https://itviec.com/it-jobs/ai-engineer-fresher-ung-vien-chuan-bi-tot-nghiep-mb-bank-1911?lab_feature=preview_jd_page
[2026-03-13T04:56:02.468+0000] {subprocess.py:106} INFO -  Trang 17 - Job 13/20 | AI Engineer (Computer Vision/NPL/LLM) | 🔗 https://itviec.com/it-jobs/ai-engineer-computer-vision-npl-llm-mb-bank-1833?lab_feature=preview_jd_page
[2026-03-13T04:56:02.679+0000] {subprocess.py:106} INFO -  Trang 17 - Job 14/20 | Solution Architect (open for SA, Devlead) | 🔗 https://itviec.com/it-jobs/solution-architect-open-for-sa-devlead-mb-bank-1629?lab_feature=preview_jd_page
[2026-03-13T04:56:02.860+0000] {subprocess.py:106} INFO -  Trang 17 - Job 15/20 | BackEnd Engineer (Fresher, UV chuẩn bị tốt nghiệp) | 🔗 https://itviec.com/it-jobs/backend-engineer-fresher-uv-chuan-bi-tot-nghiep-mb-bank-1531?lab_feature=preview_jd_page
[2026-03-13T04:56:03.061+0000] {subprocess.py:106} INFO -  Trang 17 - Job 16/20 | Business Analyst (Project Manager, Agile) | 🔗 https://itviec.com/it-jobs/business-analyst-project-manager-agile-mb-bank-1451?lab_feature=preview_jd_page
[2026-03-13T04:56:03.276+0000] {subprocess.py:106} INFO -  Trang 17 - Job 17/20 | Designer Lead (UI/UX)/ Project Manager (English) | 🔗 https://itviec.com/it-jobs/designer-lead-ui-ux-project-manager-english-terralogic-5755?lab_feature=preview_jd_page
[2026-03-13T04:56:03.484+0000] {subprocess.py:106} INFO -  Trang 17 - Job 18/20 | Senior Frontend Developer (ReactJS, NextJS, English) | 🔗 https://itviec.com/it-jobs/senior-frontend-developer-reactjs-nextjs-english-ekino-vietnam-2553?lab_feature=preview_jd_page
[2026-03-13T04:56:03.760+0000] {subprocess.py:106} INFO -  Trang 17 - Job 19/20 | Senior iOS Engineer | 🔗 https://itviec.com/it-jobs/senior-ios-engineer-vnggames-2723?lab_feature=preview_jd_page
[2026-03-13T04:56:04.007+0000] {subprocess.py:106} INFO -  Trang 17 - Job 20/20 | Technical / Solution Architect (C#/ WPF/ Cloud / AWS) | 🔗 https://itviec.com/it-jobs/technical-solution-architect-c-wpf-cloud-aws-hitachi-digital-services-3327?lab_feature=preview_jd_page
[2026-03-13T04:56:04.008+0000] {subprocess.py:106} INFO - 
[2026-03-13T04:56:04.009+0000] {subprocess.py:106} INFO -  Đang crawl trang 18...
[2026-03-13T04:56:12.646+0000] {subprocess.py:106} INFO -  Trang 18 - Job 1/20 | Solution Architecture (Java, AWS, BI) - KCN - 4M017 | 🔗 https://itviec.com/it-jobs/solution-architecture-java-aws-bi-kcn-4m017-msb-1138?lab_feature=preview_jd_page
[2026-03-13T04:56:12.887+0000] {subprocess.py:106} INFO -  Trang 18 - Job 2/20 | Solution Architecture (Java, AWS, BI) - KCN - 4M017 | 🔗 https://itviec.com/it-jobs/solution-architecture-java-aws-bi-kcn-4m017-msb-1138?lab_feature=preview_jd_page
[2026-03-13T04:56:13.141+0000] {subprocess.py:106} INFO -  Trang 18 - Job 3/20 | Mid/Senior Data Engineer (English) | 🔗 https://itviec.com/it-jobs/mid-senior-data-engineer-english-relia-software-5634?lab_feature=preview_jd_page
[2026-03-13T04:56:13.420+0000] {subprocess.py:106} INFO -  Trang 18 - Job 4/20 | AI Engineer | 🔗 https://itviec.com/it-jobs/ai-engineer-deliveree-on-demand-logistics-5321?lab_feature=preview_jd_page
[2026-03-13T04:56:13.646+0000] {subprocess.py:106} INFO -  Trang 18 - Job 5/20 | Backend Engineer (NodeJS, AWS) | 🔗 https://itviec.com/it-jobs/backend-engineer-nodejs-aws-medigo-4151?lab_feature=preview_jd_page
[2026-03-13T04:56:13.930+0000] {subprocess.py:106} INFO -  Trang 18 - Job 6/20 | Intermediate .NET Developer | 🔗 https://itviec.com/it-jobs/intermediate-net-developer-topicus-vietnam-0240?lab_feature=preview_jd_page
[2026-03-13T04:56:14.130+0000] {subprocess.py:106} INFO -  Trang 18 - Job 7/20 | Senior Backend Engineer (Java/Go) | 🔗 https://itviec.com/it-jobs/senior-backend-engineer-java-go-tiki-3243?lab_feature=preview_jd_page
[2026-03-13T04:56:14.347+0000] {subprocess.py:106} INFO -  Trang 18 - Job 8/20 | Junior PHP Developers | 🔗 https://itviec.com/it-jobs/junior-php-developers-maruweb-viet-nam-1942?lab_feature=preview_jd_page
[2026-03-13T04:56:14.572+0000] {subprocess.py:106} INFO -  Trang 18 - Job 9/20 | Automation Tester (Selenium / Playwright / Cypress) | 🔗 https://itviec.com/it-jobs/automation-tester-selenium-playwright-cypress-zyneric-1012?lab_feature=preview_jd_page
[2026-03-13T04:56:14.731+0000] {subprocess.py:106} INFO -  Trang 18 - Job 10/20 | Data Engineer | 🔗 https://itviec.com/it-jobs/data-engineer-fullerton-health-0605?lab_feature=preview_jd_page
[2026-03-13T04:56:14.962+0000] {subprocess.py:106} INFO -  Trang 18 - Job 11/20 | VR/AR Unity Engineer | 🔗 https://itviec.com/it-jobs/vr-ar-unity-engineer-vina-takeuchi-1808?lab_feature=preview_jd_page
[2026-03-13T04:56:15.147+0000] {subprocess.py:106} INFO -  Trang 18 - Job 12/20 | AI Engineer (LLM/AI Agent Developer/Computer Vision) | 🔗 https://itviec.com/it-jobs/ai-engineer-llm-ai-agent-developer-computer-vision-vina-takeuchi-0042?lab_feature=preview_jd_page
[2026-03-13T04:56:15.401+0000] {subprocess.py:106} INFO -  Trang 18 - Job 13/20 | Backend Developer (NestJS/PHP/Laravel/PostgreSQL) | 🔗 https://itviec.com/it-jobs/backend-developer-nestjs-php-laravel-postgresql-vina-takeuchi-3309?lab_feature=preview_jd_page
[2026-03-13T04:56:15.692+0000] {subprocess.py:106} INFO -  Trang 18 - Job 14/20 | Frontend Developer (Next JS/React) | 🔗 https://itviec.com/it-jobs/frontend-developer-next-js-react-vina-takeuchi-4134?lab_feature=preview_jd_page
[2026-03-13T04:56:15.934+0000] {subprocess.py:106} INFO -  Trang 18 - Job 15/20 | Mid/Senior Backend Developer (NodeJS, English) | 🔗 https://itviec.com/it-jobs/mid-senior-backend-developer-nodejs-english-fullerton-health-4533?lab_feature=preview_jd_page
[2026-03-13T04:56:16.132+0000] {subprocess.py:106} INFO -  Trang 18 - Job 16/20 | Technical Business Analyst (English) | 🔗 https://itviec.com/it-jobs/technical-business-analyst-english-cubicstack-solutions-0103?lab_feature=preview_jd_page
