[2026-03-21T04:43:15.362+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2026-03-21T04:43:15.392+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2026-03-20T02:00:00+00:00 [queued]>
[2026-03-21T04:43:15.403+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2026-03-20T02:00:00+00:00 [queued]>
[2026-03-21T04:43:15.404+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 2
[2026-03-21T04:43:15.428+0000] {taskinstance.py:2890} INFO - Executing <Task(BashOperator): crawl_data> on 2026-03-20 02:00:00+00:00
[2026-03-21T04:43:15.433+0000] {standard_task_runner.py:72} INFO - Started process 99 to run task
[2026-03-21T04:43:15.437+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'crawl_etl_itjob', 'crawl_data', 'scheduled__2026-03-20T02:00:00+00:00', '--job-id', '688', '--raw', '--subdir', 'DAGS_FOLDER/Crawl_ETL_ITJob.py', '--cfg-path', '/tmp/tmp_eaizz0_']
[2026-03-21T04:43:15.440+0000] {standard_task_runner.py:105} INFO - Job 688: Subtask crawl_data
[2026-03-21T04:43:15.477+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:209: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  SQL_ALCHEMY_CONN = conf.get("database", "SQL_ALCHEMY_CONN")

[2026-03-21T04:43:15.552+0000] {task_command.py:467} INFO - Running <TaskInstance: crawl_etl_itjob.crawl_data scheduled__2026-03-20T02:00:00+00:00 [running]> on host b48ab74ce2ed
[2026-03-21T04:43:15.553+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:470: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  if conf.get("database", "sql_alchemy_conn") == "none://":

[2026-03-21T04:43:15.714+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoa856856@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='crawl_etl_itjob' AIRFLOW_CTX_TASK_ID='crawl_data' AIRFLOW_CTX_EXECUTION_DATE='2026-03-20T02:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-03-20T02:00:00+00:00'
[2026-03-21T04:43:15.716+0000] {taskinstance.py:732} INFO - ::endgroup::
[2026-03-21T04:43:15.728+0000] {subprocess.py:78} INFO - Tmp dir root location: /tmp
[2026-03-21T04:43:15.729+0000] {subprocess.py:88} INFO - Running command: ['/bin/bash', '-c', 'docker exec spark-submit bash -c "xvfb-run -a python3 /opt/spark/scripts/Crawl_Data.py"']
[2026-03-21T04:43:15.739+0000] {subprocess.py:99} INFO - Output:
[2026-03-21T04:43:17.278+0000] {subprocess.py:106} INFO -  Bắt đầu crawl ITviec...
[2026-03-21T04:46:55.608+0000] {subprocess.py:106} INFO - 
[2026-03-21T04:46:55.608+0000] {subprocess.py:106} INFO -  Đang crawl trang 16...
[2026-03-21T04:47:06.917+0000] {subprocess.py:106} INFO -  Trang 16 - Job 1/20 | UI/UX Designer | 🔗 https://itviec.com/it-jobs/ui-ux-designer-hitachi-digital-services-5306?lab_feature=preview_jd_page
[2026-03-21T04:47:07.153+0000] {subprocess.py:106} INFO -  Trang 16 - Job 2/20 | UI/UX Designer | 🔗 https://itviec.com/it-jobs/ui-ux-designer-hitachi-digital-services-5306?lab_feature=preview_jd_page
[2026-03-21T04:47:07.404+0000] {subprocess.py:106} INFO -  Trang 16 - Job 3/20 | Junior Data Engineer (Python, SQL, Database) | 🔗 https://itviec.com/it-jobs/junior-data-engineer-python-sql-database-finhay-4602?lab_feature=preview_jd_page
[2026-03-21T04:47:07.652+0000] {subprocess.py:106} INFO -  Trang 16 - Job 4/20 | Senior Fullstack Engineer (Go, TypeScript, ReactJ) | 🔗 https://itviec.com/it-jobs/senior-fullstack-engineer-typescript-sql-kafka-gearment-co-ltd-4347?lab_feature=preview_jd_page
[2026-03-21T04:47:08.062+0000] {subprocess.py:106} INFO -  Trang 16 - Job 5/20 | Manual/Auto Tester QC Engineer (Junior/Middle/Senior) | 🔗 https://itviec.com/it-jobs/frontend-developer-reactjs-nextjs-web3-pinetree-securities-4548/content?job_index=4&locale=en&page=16
[2026-03-21T04:47:08.269+0000] {subprocess.py:106} INFO -  Trang 16 - Job 6/20 | Frontend Developer (ReactJS, NextJS, Web3) | 🔗 https://itviec.com/it-jobs/frontend-developer-reactjs-nextjs-web3-pinetree-securities-4548?lab_feature=preview_jd_page
[2026-03-21T04:47:08.494+0000] {subprocess.py:106} INFO -  Trang 16 - Job 7/20 | Senior Infrastructure Engineer (System/Networking) | 🔗 https://itviec.com/it-jobs/senior-infrastructure-engineer-system-networking-gene-solutions-4008?lab_feature=preview_jd_page
[2026-03-21T04:47:08.729+0000] {subprocess.py:106} INFO -  Trang 16 - Job 8/20 | Fullstack .NET Dev (C#, ReactJS, SQL) | 🔗 https://itviec.com/it-jobs/fullstack-net-dev-c-reactjs-sql-dory-company-limited-3809?lab_feature=preview_jd_page
[2026-03-21T04:47:08.935+0000] {subprocess.py:106} INFO -  Trang 16 - Job 9/20 | Senior / Lead Java Backend Developer (Game) | 🔗 https://itviec.com/it-jobs/senior-lead-java-backend-developer-game-binarixtech-4312?lab_feature=preview_jd_page
[2026-03-21T04:47:09.160+0000] {subprocess.py:106} INFO -  Trang 16 - Job 10/20 | Middle/Senior Automation QA (SDET, QA, QC, CICD) | 🔗 https://itviec.com/it-jobs/middle-senior-automation-qa-sdet-qa-qc-cicd-yoong-4401?lab_feature=preview_jd_page
[2026-03-21T04:47:09.391+0000] {subprocess.py:106} INFO -  Trang 16 - Job 11/20 | Senior/Lead Data Engineer | 🔗 https://itviec.com/it-jobs/senior-lead-data-engineer-gft-technologies-vietnam-2153?lab_feature=preview_jd_page
[2026-03-21T04:47:09.590+0000] {subprocess.py:106} INFO -  Trang 16 - Job 12/20 | Product Manager (Attractive Package) | 🔗 https://itviec.com/it-jobs/product-manager-attractive-package-simple-tech-investment-2045?lab_feature=preview_jd_page
[2026-03-21T04:47:09.808+0000] {subprocess.py:106} INFO -  Trang 16 - Job 13/20 | Product Designer | 🔗 https://itviec.com/it-jobs/product-designer-simple-tech-investment-1112?lab_feature=preview_jd_page
[2026-03-21T04:47:09.983+0000] {subprocess.py:106} INFO -  Trang 16 - Job 14/20 | Firmware Engineer (Embedded Linux, C/C++, ARM) | 🔗 https://itviec.com/it-jobs/firmware-engineer-embedded-linux-c-c-arm-iritech-vietnam-3312?lab_feature=preview_jd_page
[2026-03-21T04:47:10.199+0000] {subprocess.py:106} INFO -  Trang 16 - Job 15/20 | Product Designer (UX/UI- Remote) | 🔗 https://itviec.com/it-jobs/product-designer-ux-ui-remote-fastboy-marketing-3632?lab_feature=preview_jd_page
[2026-03-21T04:47:10.429+0000] {subprocess.py:106} INFO -  Trang 16 - Job 16/20 | Senior/Lead Software Engineer (Java, Golang, English) | 🔗 https://itviec.com/it-jobs/senior-lead-software-engineer-java-golang-english-gft-technologies-vietnam-1903?lab_feature=preview_jd_page
[2026-03-21T04:47:10.643+0000] {subprocess.py:106} INFO -  Trang 16 - Job 17/20 | Frontend Lead (Reactjs, Javascript) | 🔗 https://itviec.com/it-jobs/frontend-lead-reactjs-javascript-everfit-1344?lab_feature=preview_jd_page
[2026-03-21T04:47:11.016+0000] {subprocess.py:106} INFO -  Trang 16 - Job 18/20 |  | 🔗 https://itviec.com/it-jobs/python-developer-cong-nghe-quan-ly-dong-tien-ssi-securities-corporation-4433?lab_feature=preview_jd_page
[2026-03-21T04:47:11.213+0000] {subprocess.py:106} INFO -  Trang 16 - Job 19/20 | Python Developer (Công nghệ quản lý dòng tiền) | 🔗 https://itviec.com/it-jobs/python-developer-cong-nghe-quan-ly-dong-tien-ssi-securities-corporation-4433?lab_feature=preview_jd_page
[2026-03-21T04:47:11.402+0000] {subprocess.py:106} INFO -  Trang 16 - Job 20/20 | Mid-Senior Backend .NET Developer | 🔗 https://itviec.com/it-jobs/mid-senior-backend-net-developer-blogic-systems-4109?lab_feature=preview_jd_page
[2026-03-21T04:47:11.402+0000] {subprocess.py:106} INFO - 
[2026-03-21T04:47:11.403+0000] {subprocess.py:106} INFO -  Đang crawl trang 17...
[2026-03-21T04:47:20.234+0000] {subprocess.py:106} INFO -  Trang 17 - Job 1/20 | AI Engineer (LLM / GenAI / AI Platform) | 🔗 https://itviec.com/it-jobs/ai-engineer-llm-genai-ai-platform-cong-ty-co-phan-cmc-openai-3222?lab_feature=preview_jd_page
[2026-03-21T04:47:20.463+0000] {subprocess.py:106} INFO -  Trang 17 - Job 2/20 | AI Engineer (LLM / GenAI / AI Platform) | 🔗 https://itviec.com/it-jobs/ai-engineer-llm-genai-ai-platform-cong-ty-co-phan-cmc-openai-3222?lab_feature=preview_jd_page
[2026-03-21T04:47:20.747+0000] {subprocess.py:106} INFO -  Trang 17 - Job 3/20 | UI-UX Designer (Figma, Adobe XD) | 🔗 https://itviec.com/it-jobs/ui-ux-designer-figma-adobe-xd-10x-technology-and-consulting-5652?lab_feature=preview_jd_page
[2026-03-21T04:47:20.950+0000] {subprocess.py:106} INFO -  Trang 17 - Job 4/20 | Mid-Senior Backend Engineer (Python/Java) | 🔗 https://itviec.com/it-jobs/mid-senior-backend-engineer-python-java-kalapa-3934?lab_feature=preview_jd_page
[2026-03-21T04:47:21.171+0000] {subprocess.py:106} INFO -  Trang 17 - Job 5/20 | Senior Laravel Developer | 🔗 https://itviec.com/it-jobs/senior-laravel-developer-kosatec-empowering-global-innovation-4111?lab_feature=preview_jd_page
[2026-03-21T04:47:21.418+0000] {subprocess.py:106} INFO -  Trang 17 - Job 6/20 | IT Support Specialist (US Market) | 🔗 https://itviec.com/it-jobs/it-support-specialist-us-market-blogic-systems-5709?lab_feature=preview_jd_page
[2026-03-21T04:47:21.626+0000] {subprocess.py:106} INFO -  Trang 17 - Job 7/20 | Software Engineer (Java, Python, C++) - Up to 50M | 🔗 https://itviec.com/it-jobs/software-engineer-java-python-c-up-to-50m-viettel-customer-service-3105?lab_feature=preview_jd_page
[2026-03-21T04:47:21.832+0000] {subprocess.py:106} INFO -  Trang 17 - Job 8/20 | Manual QA Engineer (QA QC/Tester) | 🔗 https://itviec.com/it-jobs/manual-qa-engineer-qa-qc-tester-spendora-1611?lab_feature=preview_jd_page
[2026-03-21T04:47:22.049+0000] {subprocess.py:106} INFO -  Trang 17 - Job 9/20 | Product Manager ( Logistics B2B SaaS) | 🔗 https://itviec.com/it-jobs/product-manager-logistics-b2b-saas-spendora-4807?lab_feature=preview_jd_page
[2026-03-21T04:47:22.318+0000] {subprocess.py:106} INFO -  Trang 17 - Job 10/20 | Software Developer (.Net) | 🔗 https://itviec.com/it-jobs/software-developer-net-spendora-3939?lab_feature=preview_jd_page
[2026-03-21T04:47:22.517+0000] {subprocess.py:106} INFO -  Trang 17 - Job 11/20 | Senior Platform Engineer | 🔗 https://itviec.com/it-jobs/senior-platform-engineer-cong-ty-co-phan-chung-khoan-kafi-4927?lab_feature=preview_jd_page
[2026-03-21T04:47:22.758+0000] {subprocess.py:106} INFO -  Trang 17 - Job 12/20 | QA/Test Engineer | 🔗 https://itviec.com/it-jobs/qa-test-engineer-aiclipx-5413?lab_feature=preview_jd_page
[2026-03-21T04:47:23.023+0000] {subprocess.py:106} INFO -  Trang 17 - Job 13/20 | Quality Control Specialist (Automation Test/SQL/QA QC) | 🔗 https://itviec.com/it-jobs/quality-control-specialist-automation-test-sql-qa-qc-galaxy-holdings-0503?lab_feature=preview_jd_page
[2026-03-21T04:47:23.312+0000] {subprocess.py:106} INFO -  Trang 17 - Job 14/20 | (Senior/Junior) IT Business Analyst | 🔗 https://itviec.com/it-jobs/senior-junior-it-business-analyst-kms-technology-2026?lab_feature=preview_jd_page
[2026-03-21T04:47:23.524+0000] {subprocess.py:106} INFO -  Trang 17 - Job 15/20 | Fullstack Developer (Remote) (C#, ASP.NET, English) | 🔗 https://itviec.com/it-jobs/fullstack-developer-remote-c-asp-net-english-vcaptech-4030?lab_feature=preview_jd_page
[2026-03-21T04:47:23.709+0000] {subprocess.py:106} INFO -  Trang 17 - Job 16/20 | Java Developer | 🔗 https://itviec.com/it-jobs/java-developer-ngan-hang-thuong-mai-tnhh-mtv-ky-nguyen-thinh-vuong-gpbank-1454?lab_feature=preview_jd_page
[2026-03-21T04:47:23.890+0000] {subprocess.py:106} INFO -  Trang 17 - Job 17/20 | Business Analyst | 🔗 https://itviec.com/it-jobs/business-analyst-viettel-customer-service-2009?lab_feature=preview_jd_page
[2026-03-21T04:47:24.099+0000] {subprocess.py:106} INFO -  Trang 17 - Job 18/20 | Data Engineer | 🔗 https://itviec.com/it-jobs/data-engineer-inbox4us-0744?lab_feature=preview_jd_page
[2026-03-21T04:47:24.361+0000] {subprocess.py:106} INFO -  Trang 17 - Job 19/20 | Fullstack - HTML5/CSS/JS/WordPress | 🔗 https://itviec.com/it-jobs/fullstack-html5-css-js-wordpress-alive-viet-nam-co-ltd-0308?lab_feature=preview_jd_page
[2026-03-21T04:47:24.548+0000] {subprocess.py:106} INFO -  Trang 17 - Job 20/20 | Senior Manager – Software Developement | 🔗 https://itviec.com/it-jobs/senior-manager-software-developement-cong-ty-co-phan-chung-khoan-vpbank-1935?lab_feature=preview_jd_page
[2026-03-21T04:47:24.549+0000] {subprocess.py:106} INFO - 
[2026-03-21T04:47:24.552+0000] {subprocess.py:106} INFO -  Đang crawl trang 18...
[2026-03-21T04:47:35.842+0000] {subprocess.py:106} INFO -  Trang 18 - Job 1/20 | Senior Data (Engineer | Scientist) | 🔗 https://itviec.com/it-jobs/senior-data-engineer-scientist-datvietvac-1805?lab_feature=preview_jd_page
[2026-03-21T04:47:36.057+0000] {subprocess.py:106} INFO -  Trang 18 - Job 2/20 | Senior Data (Engineer | Scientist) | 🔗 https://itviec.com/it-jobs/senior-data-engineer-scientist-datvietvac-1805?lab_feature=preview_jd_page
[2026-03-21T04:47:36.277+0000] {subprocess.py:106} INFO -  Trang 18 - Job 3/20 | Senior Data Engineer | 🔗 https://itviec.com/it-jobs/senior-data-engineer-zuhlke-engineering-vietnam-3256?lab_feature=preview_jd_page
[2026-03-21T04:47:36.539+0000] {subprocess.py:106} INFO -  Trang 18 - Job 4/20 | Java Developer / Trên 3 năm KN / PV 1 vòng /~45M Gross | 🔗 https://itviec.com/it-jobs/java-developer-tren-3-nam-kn-pv-1-vong-45m-gross-softroad-viet-nam-2608?lab_feature=preview_jd_page
[2026-03-21T04:47:36.780+0000] {subprocess.py:106} INFO -  Trang 18 - Job 5/20 | QA Engineer (Manual & Automation) - 2 Openings | 🔗 https://itviec.com/it-jobs/qa-engineer-manual-automation-2-openings-smg-swiss-marketplace-group-2712?lab_feature=preview_jd_page
[2026-03-21T04:47:37.024+0000] {subprocess.py:106} INFO -  Trang 18 - Job 6/20 | Senior Back-End Developer (Python, AI/ML, Integration) | 🔗 https://itviec.com/it-jobs/senior-back-end-developer-python-ai-ml-integration-simpson-strong-tie-vietnam-5640?lab_feature=preview_jd_page
[2026-03-21T04:47:37.265+0000] {subprocess.py:106} INFO -  Trang 18 - Job 7/20 | Senior AI Engineer (AIML/CV/OCR, Yolo, Python, Pytorch) | 🔗 https://itviec.com/it-jobs/senior-ai-engineer-aiml-cv-ocr-yolo-python-pytorch-simpson-strong-tie-vietnam-5218?lab_feature=preview_jd_page
[2026-03-21T04:47:37.470+0000] {subprocess.py:106} INFO -  Trang 18 - Job 8/20 | Frontend Engineer (Junior - Middle | Good English) | 🔗 https://itviec.com/it-jobs/frontend-engineer-junior-middle-good-english-spartan-dev-inc-5324?lab_feature=preview_jd_page
[2026-03-21T04:47:37.765+0000] {subprocess.py:106} INFO -  Trang 18 - Job 9/20 | Mobile Developer (Flutter/ React Native) | 🔗 https://itviec.com/it-jobs/mobile-developer-flutter-react-native-cong-ty-co-phan-aipt-viet-nam-0040?lab_feature=preview_jd_page
[2026-03-21T04:47:37.987+0000] {subprocess.py:106} INFO -  Trang 18 - Job 10/20 | Kỹ Sư Lập Trình Nhúng (C/C++) | 🔗 https://itviec.com/it-jobs/ky-su-lap-trinh-nhung-c-c-cong-ty-co-phan-aipt-viet-nam-5600?lab_feature=preview_jd_page
[2026-03-21T04:47:38.188+0000] {subprocess.py:106} INFO -  Trang 18 - Job 11/20 | Data Scientist (Python, SQL, Machine Learning) | 🔗 https://itviec.com/it-jobs/data-scientist-python-sql-machine-learning-metabase-cong-ty-tnhh-t-m-g-3644?lab_feature=preview_jd_page
[2026-03-21T04:47:38.389+0000] {subprocess.py:106} INFO -  Trang 18 - Job 12/20 | Mobile Developer (Flutter, Git, API) | 🔗 https://itviec.com/it-jobs/mobile-developer-flutter-git-api-cong-ty-tnhh-kalasus-3223?lab_feature=preview_jd_page
[2026-03-21T04:47:38.624+0000] {subprocess.py:106} INFO -  Trang 18 - Job 13/20 | Senior Full-stack Developer (Java, React, VueJS) | 🔗 https://itviec.com/it-jobs/senior-full-stack-developer-java-react-vuejs-qh-distribution-1933?lab_feature=preview_jd_page
[2026-03-21T04:47:38.827+0000] {subprocess.py:106} INFO -  Trang 18 - Job 14/20 | Frontend Developer (ReactJS, VueJS, HTML, JavaScript) | 🔗 https://itviec.com/it-jobs/frontend-developer-reactjs-vuejs-html-javascript-cong-ty-tnhh-kalasus-3734?lab_feature=preview_jd_page
[2026-03-21T04:47:39.036+0000] {subprocess.py:106} INFO -  Trang 18 - Job 15/20 | Junior IT System Administrator (Windows Server, Azure) | 🔗 https://itviec.com/it-jobs/junior-it-system-administrator-windows-server-azure-cong-ty-co-phan-giai-phap-tech-vietnam-4955?lab_feature=preview_jd_page
[2026-03-21T04:47:39.247+0000] {subprocess.py:106} INFO -  Trang 18 - Job 16/20 | Middle Fullstack Developer (NodeJS, ReactJS) | 🔗 https://itviec.com/it-jobs/middle-fullstack-developer-nodejs-reactjs-cong-ty-co-phan-onemedic-3439?lab_feature=preview_jd_page
[2026-03-21T04:47:39.436+0000] {subprocess.py:106} INFO -  Trang 18 - Job 17/20 | Fullstack Developer (C#, .NET, Blazor, MySQL) | 🔗 https://itviec.com/it-jobs/fullstack-developer-c-net-blazor-mysql-sieu-lien-ket-4118?lab_feature=preview_jd_page
[2026-03-21T04:47:39.654+0000] {subprocess.py:106} INFO -  Trang 18 - Job 18/20 | Remote Frontend ReactJS ~ up to 1200$ | 🔗 https://itviec.com/it-jobs/remote-frontend-reactjs-up-to-1200-elotus-3033?lab_feature=preview_jd_page
[2026-03-21T04:47:39.855+0000] {subprocess.py:106} INFO -  Trang 18 - Job 19/20 | Full-stack Developer (NodeJS, Python) | 🔗 https://itviec.com/it-jobs/full-stack-developer-nodejs-python-panasonic-vietnam-group-panasonic-r-d-center-vietnam-prdcv-5010?lab_feature=preview_jd_page
[2026-03-21T04:47:40.072+0000] {subprocess.py:106} INFO -  Trang 18 - Job 20/20 | [Remote] Data Engineer (Python/ SQL) | 🔗 https://itviec.com/it-jobs/data-engineer-python-cong-ty-tnhh-renda-1013?lab_feature=preview_jd_page
[2026-03-21T04:47:40.072+0000] {subprocess.py:106} INFO - 
[2026-03-21T04:47:40.073+0000] {subprocess.py:106} INFO -  Đang crawl trang 19...
[2026-03-21T04:47:48.693+0000] {subprocess.py:106} INFO -  Trang 19 - Job 1/20 | Middle/ Senior Business Analyst - Up to $3000 | 🔗 https://itviec.com/it-jobs/middle-senior-business-analyst-up-to-3000-alpaca-vietnam-3547?lab_feature=preview_jd_page
[2026-03-21T04:47:48.911+0000] {subprocess.py:106} INFO -  Trang 19 - Job 2/20 | Middle/ Senior Business Analyst - Up to $3000 | 🔗 https://itviec.com/it-jobs/middle-senior-business-analyst-up-to-3000-alpaca-vietnam-3547?lab_feature=preview_jd_page
[2026-03-21T04:47:49.102+0000] {subprocess.py:106} INFO -  Trang 19 - Job 3/20 | Senior Software Engineer (Python/Golang-AI Application) | 🔗 https://itviec.com/it-jobs/senior-software-engineer-python-golang-ai-application-zalopay-1815?lab_feature=preview_jd_page
[2026-03-21T04:47:49.287+0000] {subprocess.py:106} INFO -  Trang 19 - Job 4/20 | Senior Data Scientist | 🔗 https://itviec.com/it-jobs/senior-data-scientist-zalopay-0348?lab_feature=preview_jd_page
[2026-03-21T04:47:49.548+0000] {subprocess.py:106} INFO -  Trang 19 - Job 5/20 | Software Engineer (C#, Angular, JS) | 🔗 https://itviec.com/it-jobs/junior-tester-qa-qc-exotrails-5218?lab_feature=preview_jd_page
[2026-03-21T04:47:49.765+0000] {subprocess.py:106} INFO -  Trang 19 - Job 6/20 | Junior Tester (QA QC) | 🔗 https://itviec.com/it-jobs/junior-tester-qa-qc-exotrails-5218?lab_feature=preview_jd_page
[2026-03-21T04:47:49.985+0000] {subprocess.py:106} INFO -  Trang 19 - Job 7/20 | Web Fullstack Developer (ReactJS, NextJS, TypeScript) | 🔗 https://itviec.com/it-jobs/web-fullstack-developer-reactjs-nextjs-typescript-exotrails-1635?lab_feature=preview_jd_page
[2026-03-21T04:47:50.387+0000] {subprocess.py:106} INFO -  Trang 19 - Job 8/20 | Project Manager | 🔗 https://itviec.com/it-jobs/project-manager-glory-software-vietnam-5021?lab_feature=preview_jd_page
[2026-03-21T04:47:50.578+0000] {subprocess.py:106} INFO -  Trang 19 - Job 9/20 | Frontend Developer (ReactJs) (Middle/Senior) | 🔗 https://itviec.com/it-jobs/frontend-developer-reactjs-middle-senior-digital-unicorn-3751?lab_feature=preview_jd_page
[2026-03-21T04:47:50.804+0000] {subprocess.py:106} INFO -  Trang 19 - Job 10/20 | Business Analyst (Junior/Middle) | 🔗 https://itviec.com/it-jobs/business-analyst-junior-middle-digital-unicorn-3330?lab_feature=preview_jd_page
[2026-03-21T04:47:51.012+0000] {subprocess.py:106} INFO -  Trang 19 - Job 11/20 | Backend Developer (JavaScript/NodeJS) (Middle/Senior) | 🔗 https://itviec.com/it-jobs/backend-developer-javascript-nodejs-middle-senior-digital-unicorn-2901?lab_feature=preview_jd_page
[2026-03-21T04:47:51.219+0000] {subprocess.py:106} INFO -  Trang 19 - Job 12/20 | Senior QA Automation Engineer | 🔗 https://itviec.com/it-jobs/senior-qa-automation-engineer-ol-vietnam-3912?lab_feature=preview_jd_page
[2026-03-21T04:47:51.423+0000] {subprocess.py:106} INFO -  Trang 19 - Job 13/20 | [English] Project Manager | 🔗 https://itviec.com/it-jobs/english-project-manager-laidon-group-3002?lab_feature=preview_jd_page
[2026-03-21T04:47:51.627+0000] {subprocess.py:106} INFO -  Trang 19 - Job 14/20 | Java Backend Developer (Spring) | 🔗 https://itviec.com/it-jobs/java-backend-developer-specom-inc-co-ltd-1758?lab_feature=preview_jd_page
[2026-03-21T04:47:51.810+0000] {subprocess.py:106} INFO -  Trang 19 - Job 15/20 | Manual Tester (QA QC) | 🔗 https://itviec.com/it-jobs/manual-tester-qa-qc-srt-group-0452?lab_feature=preview_jd_page
[2026-03-21T04:47:52.026+0000] {subprocess.py:106} INFO -  Trang 19 - Job 16/20 | Regional IT Manager | 🔗 https://itviec.com/it-jobs/regional-it-manager-deliveree-on-demand-logistics-4444?lab_feature=preview_jd_page
[2026-03-21T04:47:52.234+0000] {subprocess.py:106} INFO -  Trang 19 - Job 17/20 | Senior AI Developer (Generative AI, Python, FastAPI) | 🔗 https://itviec.com/it-jobs/senior-ai-developer-generative-ai-python-fastapi-coder-trove-3649?lab_feature=preview_jd_page
[2026-03-21T04:47:52.473+0000] {subprocess.py:106} INFO -  Trang 19 - Job 18/20 | AI Trainer – Coding Projects (Remote, Freelance) | 🔗 https://itviec.com/it-jobs/ai-trainer-coding-projects-remote-freelance-abc-studio-viet-nam-1148?lab_feature=preview_jd_page
[2026-03-21T04:47:52.679+0000] {subprocess.py:106} INFO -  Trang 19 - Job 19/20 | Fresher/Junior Fullstack Developer (Python/ JavaScript) | 🔗 https://itviec.com/it-jobs/fresher-junior-fullstack-developer-python-javascript-risktech-jsc-3341?lab_feature=preview_jd_page
[2026-03-21T04:47:52.916+0000] {subprocess.py:106} INFO -  Trang 19 - Job 20/20 | Middle IOS Engineer (Swift, Git, MVC, JSON) | 🔗 https://itviec.com/it-jobs/middle-ios-engineer-swift-git-mvc-json-cong-ty-tnhh-roosterx-global-0408?lab_feature=preview_jd_page
[2026-03-21T04:47:52.916+0000] {subprocess.py:106} INFO - 
[2026-03-21T04:47:52.917+0000] {subprocess.py:106} INFO -  Đang crawl trang 20...
[2026-03-21T04:48:01.555+0000] {subprocess.py:106} INFO -  Trang 20 - Job 1/20 | Project Manager (Firmware/Hardware/Software, 2-5 YOE) | 🔗 https://itviec.com/it-jobs/project-manager-firmware-hardware-software-2-5-yoe-gremsy-jsc-5117?lab_feature=preview_jd_page
[2026-03-21T04:48:01.852+0000] {subprocess.py:106} INFO -  Trang 20 - Job 2/20 | Project Manager (Firmware/Hardware/Software, 2-5 YOE) | 🔗 https://itviec.com/it-jobs/data-engineer-aws-python-sql-etl-english-cong-ty-tnhh-neurobrain-dynamics-viet-nam-1701?lab_feature=preview_jd_page
[2026-03-21T04:48:02.150+0000] {subprocess.py:106} INFO -  Trang 20 - Job 3/20 | Data Engineer (AWS, Python, SQL, ETL, English) | 🔗 https://itviec.com/it-jobs/data-engineer-aws-python-sql-etl-english-cong-ty-tnhh-neurobrain-dynamics-viet-nam-1701?lab_feature=preview_jd_page
[2026-03-21T04:47:59.242+0000] {subprocess.py:106} INFO -  Trang 20 - Job 4/20 | Fontend Engineer (ReactJS/Next.js/Vue.js) | 🔗 https://itviec.com/it-jobs/fontend-engineer-reactjs-next-js-vue-js-kalapa-4755?lab_feature=preview_jd_page
[2026-03-21T04:48:05.505+0000] {subprocess.py:106} INFO -  Trang 20 - Job 5/20 | Babylon.js Developer (Web 3D Developer) | 🔗 https://itviec.com/it-jobs/it-leader-shopify-technical-lead-pod-cong-ty-pod-software-5234?lab_feature=preview_jd_page
[2026-03-21T04:48:05.726+0000] {subprocess.py:106} INFO -  Trang 20 - Job 6/20 | IT Leader / Shopify Technical Lead (POD) | 🔗 https://itviec.com/it-jobs/it-leader-shopify-technical-lead-pod-cong-ty-pod-software-5234?lab_feature=preview_jd_page
[2026-03-21T04:48:06.035+0000] {subprocess.py:106} INFO -  Trang 20 - Job 7/20 | (Middle - Senior) React Native Developer | 🔗 https://itviec.com/it-jobs/middle-senior-react-native-developer-theone-game-studio-5808?lab_feature=preview_jd_page
[2026-03-21T04:48:06.353+0000] {subprocess.py:106} INFO -  Trang 20 - Job 8/20 | Junior Unity Developer | 🔗 https://itviec.com/it-jobs/junior-unity-developer-theone-game-studio-0443?lab_feature=preview_jd_page
[2026-03-21T04:48:06.570+0000] {subprocess.py:106} INFO -  Trang 20 - Job 9/20 | QA Automation Tester (Java, Javascript) | 🔗 https://itviec.com/it-jobs/qa-automation-tester-selenium-mitek-vietnam-2618?lab_feature=preview_jd_page
[2026-03-21T04:48:06.799+0000] {subprocess.py:106} INFO -  Trang 20 - Job 10/20 | Business Analyst (Middle Level) | 🔗 https://itviec.com/it-jobs/business-analyst-middle-level-neyu-ltd-5520?lab_feature=preview_jd_page
[2026-03-21T04:48:07.015+0000] {subprocess.py:106} INFO -  Trang 20 - Job 11/20 | Web Designer (Game) | 🔗 https://itviec.com/it-jobs/web-designer-game-vtc-online-3412?lab_feature=preview_jd_page
