[2026-01-27T05:35:36.211+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2026-01-27T05:35:36.248+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2026-01-17T02:00:00+00:00 [queued]>
[2026-01-27T05:35:36.258+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2026-01-17T02:00:00+00:00 [queued]>
[2026-01-27T05:35:36.259+0000] {taskinstance.py:2867} INFO - Starting attempt 4 of 4
[2026-01-27T05:35:36.271+0000] {taskinstance.py:2890} INFO - Executing <Task(BashOperator): crawl_data> on 2026-01-17 02:00:00+00:00
[2026-01-27T05:35:36.276+0000] {standard_task_runner.py:72} INFO - Started process 41 to run task
[2026-01-27T05:35:36.280+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'crawl_etl_itjob', 'crawl_data', 'scheduled__2026-01-17T02:00:00+00:00', '--job-id', '462', '--raw', '--subdir', 'DAGS_FOLDER/Crawl_ETL_ITJob.py', '--cfg-path', '/tmp/tmp5afaq8l4']
[2026-01-27T05:35:36.282+0000] {standard_task_runner.py:105} INFO - Job 462: Subtask crawl_data
[2026-01-27T05:35:36.306+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:209: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  SQL_ALCHEMY_CONN = conf.get("database", "SQL_ALCHEMY_CONN")

[2026-01-27T05:35:36.383+0000] {task_command.py:467} INFO - Running <TaskInstance: crawl_etl_itjob.crawl_data scheduled__2026-01-17T02:00:00+00:00 [running]> on host a1de7f96d4f1
[2026-01-27T05:35:36.384+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:470: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  if conf.get("database", "sql_alchemy_conn") == "none://":

[2026-01-27T05:35:36.599+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='dinhhoa0102@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='crawl_etl_itjob' AIRFLOW_CTX_TASK_ID='crawl_data' AIRFLOW_CTX_EXECUTION_DATE='2026-01-17T02:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='4' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-01-17T02:00:00+00:00'
[2026-01-27T05:35:36.601+0000] {taskinstance.py:732} INFO - ::endgroup::
[2026-01-27T05:35:36.611+0000] {subprocess.py:78} INFO - Tmp dir root location: /tmp
[2026-01-27T05:35:36.612+0000] {subprocess.py:88} INFO - Running command: ['/bin/bash', '-c', 'docker exec spark-submit bash -c "xvfb-run -a python3 /opt/spark/scripts/Crawl_Data.py"']
[2026-01-27T05:35:36.621+0000] {subprocess.py:99} INFO - Output:
[2026-01-27T05:35:37.541+0000] {subprocess.py:106} INFO -  Bắt đầu crawl ITviec...
[2026-01-27T05:38:06.405+0000] {subprocess.py:106} INFO -  Trang 10 - Job 4/20 | Senior DevOps Engineer | 🔗 https://itviec.com/it-jobs/senior-devops-engineer-firegroup-5909?lab_feature=preview_jd_page
[2026-01-27T05:38:06.656+0000] {subprocess.py:106} INFO -  Trang 10 - Job 5/20 | Middle Automation Tester (Java, Selenium) | 🔗 https://itviec.com/it-jobs/middle-automation-tester-java-selenium-code88-company-limited-5839?lab_feature=preview_jd_page
[2026-01-27T05:38:06.951+0000] {subprocess.py:106} INFO -  Trang 10 - Job 6/20 | Senior QA/QC Automation (Tester) | 🔗 https://itviec.com/it-jobs/senior-qa-qc-automation-tester-s3-corporation-s3corp-5021?lab_feature=preview_jd_page
[2026-01-27T05:38:07.252+0000] {subprocess.py:106} INFO -  Trang 10 - Job 7/20 | iOS Developer (Middle/Senior) | 🔗 https://itviec.com/it-jobs/ios-developer-middle-senior-ngan-hang-tmcp-phuong-dong-ocb-2050?lab_feature=preview_jd_page
[2026-01-27T05:38:07.588+0000] {subprocess.py:106} INFO -  Trang 10 - Job 8/20 | Frontend Developer (20M-45M gross) | 🔗 https://itviec.com/it-jobs/frontend-developer-20m-45m-gross-nitori-digital-base-vietnam-0109?lab_feature=preview_jd_page
[2026-01-27T05:38:07.863+0000] {subprocess.py:106} INFO -  Trang 10 - Job 9/20 | UI-UX Designer/Web Designer | 🔗 https://itviec.com/it-jobs/ui-ux-designer-web-designer-forix-3852?lab_feature=preview_jd_page
[2026-01-27T05:38:08.045+0000] {subprocess.py:106} INFO -  Trang 10 - Job 10/20 | Senior Full-stack Web and AI Developer | 🔗 https://itviec.com/it-jobs/senior-full-stack-web-and-ai-developer-east-agile-2154?lab_feature=preview_jd_page
[2026-01-27T05:38:08.277+0000] {subprocess.py:106} INFO -  Trang 10 - Job 11/20 | Senior QC Engineer | 🔗 https://itviec.com/it-jobs/senior-qc-engineer-one-mount-group-0347?lab_feature=preview_jd_page
[2026-01-27T05:38:08.494+0000] {subprocess.py:106} INFO -  Trang 10 - Job 12/20 | Backend Developer (Java) | 🔗 https://itviec.com/it-jobs/backend-developer-java-hdbank-5655?lab_feature=preview_jd_page
[2026-01-27T05:38:08.708+0000] {subprocess.py:106} INFO -  Trang 10 - Job 13/20 | Senior SQL Database Administrator | 🔗 https://itviec.com/it-jobs/senior-sql-database-administrator-nab-innovation-centre-vietnam-3936?lab_feature=preview_jd_page
[2026-01-27T05:38:08.969+0000] {subprocess.py:106} INFO -  Trang 10 - Job 14/20 | Senior Backend Engineer - Golang | 🔗 https://itviec.com/it-jobs/senior-backend-engineer-golang-oolio-vietnam-1252?lab_feature=preview_jd_page
[2026-01-27T05:38:09.206+0000] {subprocess.py:106} INFO -  Trang 10 - Job 15/20 | Full-stack Developer (Java/.NET/PHP - 3 yoe) | 🔗 https://itviec.com/it-jobs/full-stack-developer-java-net-php-3-yoe-allexceed-viet-nam-4539?lab_feature=preview_jd_page
[2026-01-27T05:38:09.458+0000] {subprocess.py:106} INFO -  Trang 10 - Job 16/20 | Senior Java Engineer (Spring Boot, Microservices, SQL) | 🔗 https://itviec.com/it-jobs/senior-java-engineer-spring-boot-microservices-sql-epam-vietnam-3120?lab_feature=preview_jd_page
[2026-01-27T05:38:09.790+0000] {subprocess.py:106} INFO -  Trang 10 - Job 17/20 | Senior .NET Engineer ( C#, .NET Core, Azure/AWS) | 🔗 https://itviec.com/it-jobs/senior-net-engineer-c-net-core-azure-aws-epam-vietnam-2917?lab_feature=preview_jd_page
[2026-01-27T05:38:10.208+0000] {subprocess.py:106} INFO -  Trang 10 - Job 18/20 | Low-Code Developer (Node.js/.NET/Java) | 🔗 https://itviec.com/it-jobs/bridge-system-engineer-bse-ivc-isb-vietnam-0232?lab_feature=preview_jd_page
[2026-01-27T05:38:10.454+0000] {subprocess.py:106} INFO -  Trang 10 - Job 19/20 | Bridge System Engineer (BSE) | 🔗 https://itviec.com/it-jobs/bridge-system-engineer-bse-ivc-isb-vietnam-0232?lab_feature=preview_jd_page
[2026-01-27T05:38:10.621+0000] {subprocess.py:106} INFO -  Trang 10 - Job 20/20 | Fullstack Developer (NodeJS, ReactJS, English) | 🔗 https://itviec.com/it-jobs/fullstack-developer-nodejs-reactjs-english-restaff-house-of-norway-3714?lab_feature=preview_jd_page
[2026-01-27T05:38:10.622+0000] {subprocess.py:106} INFO - 
[2026-01-27T05:38:10.622+0000] {subprocess.py:106} INFO -  Đang crawl trang 11...
[2026-01-27T05:38:19.385+0000] {subprocess.py:106} INFO -  Trang 11 - Job 1/20 | Senior Java Engineer (Core Platform) | 🔗 https://itviec.com/it-jobs/senior-java-engineer-core-platform-zalopay-2157?lab_feature=preview_jd_page
[2026-01-27T05:38:19.659+0000] {subprocess.py:106} INFO -  Trang 11 - Job 2/20 | Senior Java Engineer (Core Platform) | 🔗 https://itviec.com/it-jobs/senior-java-engineer-core-platform-zalopay-2157?lab_feature=preview_jd_page
[2026-01-27T05:38:19.873+0000] {subprocess.py:106} INFO -  Trang 11 - Job 3/20 | Senior Software Engineer (Go/Python) - AI Application | 🔗 https://itviec.com/it-jobs/senior-software-engineer-go-python-ai-application-zalopay-1849?lab_feature=preview_jd_page
[2026-01-27T05:38:20.128+0000] {subprocess.py:106} INFO -  Trang 11 - Job 4/20 | .NET Developers - Signing Bonus (up to 40M) | 🔗 https://itviec.com/it-jobs/net-developers-signing-bonus-up-to-40m-topicus-vietnam-5910?lab_feature=preview_jd_page
[2026-01-27T05:38:20.377+0000] {subprocess.py:106} INFO -  Trang 11 - Job 5/20 | Delivery Leader/Delivery Manager | 🔗 https://itviec.com/it-jobs/delivery-leader-delivery-manager-capgemini-vietnam-2332?lab_feature=preview_jd_page
[2026-01-27T05:38:20.590+0000] {subprocess.py:106} INFO -  Trang 11 - Job 6/20 | Data & Business Analyst (All levels, Good English) | 🔗 https://itviec.com/it-jobs/data-business-analyst-all-levels-good-english-momos-3244?lab_feature=preview_jd_page
[2026-01-27T05:38:20.773+0000] {subprocess.py:106} INFO -  Trang 11 - Job 7/20 | Site Reliability Engineer (Engineering Background) | 🔗 https://itviec.com/it-jobs/site-reliability-engineer-engineering-background-zalopay-2811?lab_feature=preview_jd_page
[2026-01-27T05:38:20.972+0000] {subprocess.py:106} INFO -  Trang 11 - Job 8/20 | Talented Developers (C++ or C#) | 🔗 https://itviec.com/it-jobs/talented-developers-c-or-c-koh-young-technology-inc-5554?lab_feature=preview_jd_page
[2026-01-27T05:38:21.246+0000] {subprocess.py:106} INFO -  Trang 11 - Job 9/20 | SAP MM Solution Analyst | 🔗 https://itviec.com/it-jobs/sap-mm-solution-analyst-wilmar-clv-cambodia-laos-vietnam-2841?lab_feature=preview_jd_page
[2026-01-27T05:38:21.423+0000] {subprocess.py:106} INFO -  Trang 11 - Job 10/20 | Cyber Security Administrator | 🔗 https://itviec.com/it-jobs/cyber-security-administrator-simpson-strong-tie-vietnam-2539?lab_feature=preview_jd_page
[2026-01-27T05:38:21.657+0000] {subprocess.py:106} INFO -  Trang 11 - Job 11/20 | Cyber Security Operations Admin | 🔗 https://itviec.com/it-jobs/cyber-security-operations-admin-simpson-strong-tie-vietnam-2256?lab_feature=preview_jd_page
[2026-01-27T05:38:21.933+0000] {subprocess.py:106} INFO -  Trang 11 - Job 12/20 | IT Project Manager (Agile) | 🔗 https://itviec.com/it-jobs/it-project-manager-agile-lotte-finance-vietnam-0508?lab_feature=preview_jd_page
[2026-01-27T05:38:22.227+0000] {subprocess.py:106} INFO -  Trang 11 - Job 13/20 | Head of Computer Vision Technology Department | 🔗 https://itviec.com/it-jobs/head-of-computer-vision-technology-department-mb-bank-0611?lab_feature=preview_jd_page
[2026-01-27T05:38:22.473+0000] {subprocess.py:106} INFO -  Trang 11 - Job 14/20 | Senior AI Expert (Deep Learning, Machine Learning) | 🔗 https://itviec.com/it-jobs/senior-ai-expert-deep-learning-machine-learning-mb-bank-0425?lab_feature=preview_jd_page
[2026-01-27T05:38:22.658+0000] {subprocess.py:106} INFO -  Trang 11 - Job 15/20 | AI Expert (Deep Learning, Machine Learning) | 🔗 https://itviec.com/it-jobs/ai-expert-deep-learning-machine-learning-mb-bank-0255?lab_feature=preview_jd_page
[2026-01-27T05:38:22.848+0000] {subprocess.py:106} INFO -  Trang 11 - Job 16/20 | Senior AI Engineer (Computer Vision/NPL/LLM) | 🔗 https://itviec.com/it-jobs/senior-ai-engineer-computer-vision-npl-llm-mb-bank-0037?lab_feature=preview_jd_page
[2026-01-27T05:38:23.043+0000] {subprocess.py:106} INFO -  Trang 11 - Job 17/20 | Kỹ sư phát triển giải pháp Oracle - Database Developer | 🔗 https://itviec.com/it-jobs/ky-su-phat-trien-giai-phap-oracle-database-developer-mb-bank-5753?lab_feature=preview_jd_page
[2026-01-27T05:38:23.235+0000] {subprocess.py:106} INFO -  Trang 11 - Job 18/20 | Data Engineer (SQL/ PLSQL / NoSQL / Java) | 🔗 https://itviec.com/it-jobs/data-engineer-sql-plsql-nosql-java-mb-bank-5222?lab_feature=preview_jd_page
[2026-01-27T05:38:23.451+0000] {subprocess.py:106} INFO -  Trang 11 - Job 19/20 | Mobile Developer (Flutter) | 🔗 https://itviec.com/it-jobs/mobile-developer-flutter-ssi-securities-corporation-3128?lab_feature=preview_jd_page
[2026-01-27T05:38:23.651+0000] {subprocess.py:106} INFO -  Trang 11 - Job 20/20 | Senior DevOps Engineer | 🔗 https://itviec.com/it-jobs/senior-devops-engineer-vnggames-2703?lab_feature=preview_jd_page
[2026-01-27T05:38:23.651+0000] {subprocess.py:106} INFO - 
[2026-01-27T05:38:23.652+0000] {subprocess.py:106} INFO -  Đang crawl trang 12...
[2026-01-27T05:38:34.984+0000] {subprocess.py:106} INFO -  Trang 12 - Job 1/20 | Technical Manager (SaaS/ System Architecture) | 🔗 https://itviec.com/it-jobs/technical-manager-saas-system-architecture-gemcommerce-4919?lab_feature=preview_jd_page
[2026-01-27T05:38:35.273+0000] {subprocess.py:106} INFO -  Trang 12 - Job 2/20 | Technical Manager (SaaS/ System Architecture) | 🔗 https://itviec.com/it-jobs/technical-manager-saas-system-architecture-gemcommerce-4919?lab_feature=preview_jd_page
[2026-01-27T05:38:35.583+0000] {subprocess.py:106} INFO -  Trang 12 - Job 3/20 | Senior QA Automation Engineer | 🔗 https://itviec.com/it-jobs/senior-qa-automation-engineer-tymex-4427?lab_feature=preview_jd_page
[2026-01-27T05:38:35.834+0000] {subprocess.py:106} INFO -  Trang 12 - Job 4/20 | Senior DevOps Engineer (Cloud, AWS) | 🔗 https://itviec.com/it-jobs/senior-devops-engineer-cloud-aws-tymex-4313?lab_feature=preview_jd_page
[2026-01-27T05:38:36.084+0000] {subprocess.py:106} INFO -  Trang 12 - Job 5/20 | API Integration Engineer (Java/Python/Golang) | 🔗 https://itviec.com/it-jobs/api-integration-engineer-java-python-golang-tymex-4225?lab_feature=preview_jd_page
[2026-01-27T05:38:36.397+0000] {subprocess.py:106} INFO -  Trang 12 - Job 6/20 | Fullstack Developer NestJS/NextJS | 🔗 https://itviec.com/it-jobs/fullstack-developer-nestjs-nextjs-live-payments-2758?lab_feature=preview_jd_page
[2026-01-27T05:38:36.658+0000] {subprocess.py:106} INFO -  Trang 12 - Job 7/20 | Senior C#/.NET Engineer (ReactJS, English) | 🔗 https://itviec.com/it-jobs/senior-c-net-engineer-reactjs-english-hrs-group-5611?lab_feature=preview_jd_page
[2026-01-27T05:38:36.899+0000] {subprocess.py:106} INFO -  Trang 12 - Job 8/20 | QA Automation Engineer (Python, TypeScript, QA QC) | 🔗 https://itviec.com/it-jobs/qa-automation-engineer-python-typescript-qa-qc-outpost24-4522?lab_feature=preview_jd_page
[2026-01-27T05:38:37.074+0000] {subprocess.py:106} INFO -  Trang 12 - Job 9/20 | IT Business Analyst | 🔗 https://itviec.com/it-jobs/it-business-analyst-eurofins-gsc-it-vietnam-company-limited-4019?lab_feature=preview_jd_page
[2026-01-27T05:38:37.366+0000] {subprocess.py:106} INFO -  Trang 12 - Job 10/20 | Senior Backend Developer (Golang) | 🔗 https://itviec.com/it-jobs/senior-backend-developer-golang-cong-ty-tnhh-stack-tech-4858?lab_feature=preview_jd_page
[2026-01-27T05:38:37.620+0000] {subprocess.py:106} INFO -  Trang 12 - Job 11/20 | Senior/Lead Product Designer | 🔗 https://itviec.com/it-jobs/senior-lead-product-designer-ahamove-4933?lab_feature=preview_jd_page
[2026-01-27T05:38:37.869+0000] {subprocess.py:106} INFO -  Trang 12 - Job 12/20 | Fullstack Web Developer (NodeJS, ReactJS) (Up to $2000) | 🔗 https://itviec.com/it-jobs/fullstack-web-developer-nodejs-reactjs-up-to-2000-ewoosoft-vietnam-3855?lab_feature=preview_jd_page
[2026-01-27T05:38:38.182+0000] {subprocess.py:106} INFO -  Trang 12 - Job 13/20 | Middle Product Designer (UX/UI) | 🔗 https://itviec.com/it-jobs/middle-product-designer-ux-ui-s3-innovate-4550?lab_feature=preview_jd_page
[2026-01-27T05:38:38.369+0000] {subprocess.py:106} INFO -  Trang 12 - Job 14/20 | Frontend Technical Leader (ReactJS/NextJS) | 🔗 https://itviec.com/it-jobs/frontend-technical-leader-reactjs-nextjs-crossian-4732?lab_feature=preview_jd_page
[2026-01-27T05:38:38.594+0000] {subprocess.py:106} INFO -  Trang 12 - Job 15/20 | .NET Technical Leader (Annual Package - Up to 85k USD) | 🔗 https://itviec.com/it-jobs/net-technical-leader-annual-package-up-to-85k-usd-crossian-4033?lab_feature=preview_jd_page
[2026-01-27T05:38:38.831+0000] {subprocess.py:106} INFO -  Trang 12 - Job 16/20 | UX Designer (Good English) | 🔗 https://itviec.com/it-jobs/ux-designer-good-english-unifiedpost-3626?lab_feature=preview_jd_page
[2026-01-27T05:38:39.100+0000] {subprocess.py:106} INFO -  Trang 12 - Job 17/20 | Senior 5+Yoe PHP/ Laravel Developer | 🔗 https://itviec.com/it-jobs/senior-5-yoe-php-laravel-developer-ict4d-vietnam-1126?lab_feature=preview_jd_page
[2026-01-27T05:38:39.386+0000] {subprocess.py:106} INFO -  Trang 12 - Job 18/20 | Senior Red Team | 🔗 https://itviec.com/it-jobs/senior-red-team-ssi-securities-corporation-4824?lab_feature=preview_jd_page
[2026-01-27T05:38:39.636+0000] {subprocess.py:106} INFO -  Trang 12 - Job 19/20 | Application Operations – Vận hành phần mềm | 🔗 https://itviec.com/it-jobs/application-operations-van-hanh-phan-mem-saigon-new-port-0501?lab_feature=preview_jd_page
[2026-01-27T05:38:39.862+0000] {subprocess.py:106} INFO -  Trang 12 - Job 20/20 | .NET Developer (C#, ASP.NET) | 🔗 https://itviec.com/it-jobs/net-developer-c-asp-net-saigon-new-port-0928?lab_feature=preview_jd_page
[2026-01-27T05:38:39.862+0000] {subprocess.py:106} INFO - 
[2026-01-27T05:38:39.863+0000] {subprocess.py:106} INFO -  Đang crawl trang 13...
[2026-01-27T05:38:48.604+0000] {subprocess.py:106} INFO -  Trang 13 - Job 1/20 | Infrastructure Engineer (Cloud/Windows Server) | 🔗 https://itviec.com/it-jobs/infrastructure-engineer-cloud-windows-server-scc-vietnam-1512?lab_feature=preview_jd_page
[2026-01-27T05:38:48.854+0000] {subprocess.py:106} INFO -  Trang 13 - Job 2/20 | Infrastructure Engineer (Cloud/Windows Server) | 🔗 https://itviec.com/it-jobs/infrastructure-engineer-cloud-windows-server-scc-vietnam-1512?lab_feature=preview_jd_page
[2026-01-27T05:38:49.199+0000] {subprocess.py:106} INFO -  Trang 13 - Job 3/20 | Product Owner | 🔗 https://itviec.com/it-jobs/product-owner-tadidi-jsc-2213?lab_feature=preview_jd_page
[2026-01-27T05:38:49.599+0000] {subprocess.py:106} INFO -  Trang 13 - Job 4/20 | Business Analyst (Junior) | 🔗 https://itviec.com/it-jobs/customer-quality-engineer-quality-engineer-chinese-bosch-global-software-technologies-company-limited-2742/content?job_index=3&locale=en&page=13
[2026-01-27T05:38:49.839+0000] {subprocess.py:106} INFO -  Trang 13 - Job 5/20 | Customer Quality Engineer / Quality Engineer (Chinese) | 🔗 https://itviec.com/it-jobs/customer-quality-engineer-quality-engineer-chinese-bosch-global-software-technologies-company-limited-2742?lab_feature=preview_jd_page
[2026-01-27T05:38:50.166+0000] {subprocess.py:106} INFO -  Trang 13 - Job 6/20 | Embedded Linux & RTOS Developer @ Robotics Startup | 🔗 https://itviec.com/it-jobs/embedded-linux-rtos-developer-robotics-startup-onesec-5337?lab_feature=preview_jd_page
[2026-01-27T05:38:50.490+0000] {subprocess.py:106} INFO -  Trang 13 - Job 7/20 | Jr/Mid Frontend Developer - ReactJS & Hybrid Mobile | 🔗 https://itviec.com/it-jobs/jr-mid-frontend-developer-reactjs-hybrid-mobile-beincom-5139?lab_feature=preview_jd_page
[2026-01-27T05:38:50.717+0000] {subprocess.py:106} INFO -  Trang 13 - Job 8/20 | (Senior) Front-end Web Developer | 🔗 https://itviec.com/it-jobs/senior-front-end-web-developer-absolute-software-vietnam-ltd-5147?lab_feature=preview_jd_page
[2026-01-27T05:38:50.982+0000] {subprocess.py:106} INFO -  Trang 13 - Job 9/20 | Business Application Assistant Manager (SAP, SQL) | 🔗 https://itviec.com/it-jobs/business-application-assistant-manager-sap-sql-marico-south-east-asia-corporation-2625?lab_feature=preview_jd_page
[2026-01-27T05:38:51.302+0000] {subprocess.py:106} INFO -  Trang 13 - Job 10/20 | End-user Computing Engineer - System Administrator | 🔗 https://itviec.com/it-jobs/end-user-computing-engineer-system-administrator-aurify-4946?lab_feature=preview_jd_page
[2026-01-27T05:38:51.539+0000] {subprocess.py:106} INFO -  Trang 13 - Job 11/20 | Back-End Developer (Java) | 🔗 https://itviec.com/it-jobs/back-end-developer-java-pal-tech-5034?lab_feature=preview_jd_page
[2026-01-27T05:38:51.728+0000] {subprocess.py:106} INFO -  Trang 13 - Job 12/20 | Cloud & DevOps Engineer (Azure, AWS) | 🔗 https://itviec.com/it-jobs/cloud-devops-engineer-azure-aws-euroland-asia-5602?lab_feature=preview_jd_page
[2026-01-27T05:38:51.980+0000] {subprocess.py:106} INFO -  Trang 13 - Job 13/20 | Senior Python Developer / Python Tech Lead | 🔗 https://itviec.com/it-jobs/senior-python-developer-python-tech-lead-nsc-software-2546?lab_feature=preview_jd_page
[2026-01-27T05:38:52.274+0000] {subprocess.py:106} INFO -  Trang 13 - Job 14/20 | Backend Developer | 🔗 https://itviec.com/it-jobs/backend-developer-neyu-ltd-0933?lab_feature=preview_jd_page
[2026-01-27T05:38:52.537+0000] {subprocess.py:106} INFO -  Trang 13 - Job 15/20 | System Engineer (Windows Server, Linux) | 🔗 https://itviec.com/it-jobs/system-engineer-windows-server-linux-wecloud-jsc-4214?lab_feature=preview_jd_page
[2026-01-27T05:38:52.817+0000] {subprocess.py:106} INFO -  Trang 13 - Job 16/20 | Golang Engineer (Middle/Senior) | 🔗 https://itviec.com/it-jobs/golang-engineer-middle-senior-floating-cube-studios-4939?lab_feature=preview_jd_page
[2026-01-27T05:38:53.084+0000] {subprocess.py:106} INFO -  Trang 13 - Job 17/20 | Backend Technical Lead | 🔗 https://itviec.com/it-jobs/backend-technical-lead-tymex-2404?lab_feature=preview_jd_page
[2026-01-27T05:38:53.278+0000] {subprocess.py:106} INFO -  Trang 13 - Job 18/20 | Middle/Senior Backend Engineer | 🔗 https://itviec.com/it-jobs/middle-senior-backend-engineer-droppii-3116?lab_feature=preview_jd_page
[2026-01-27T05:38:53.497+0000] {subprocess.py:106} INFO -  Trang 13 - Job 19/20 | Business Analyst Middle | 🔗 https://itviec.com/it-jobs/business-analyst-middle-bizzi-vietnam-3413?lab_feature=preview_jd_page
[2026-01-27T05:38:53.737+0000] {subprocess.py:106} INFO -  Trang 13 - Job 20/20 | Scrum Master (Agile/ Jira) - Flexible OB Sau Tết | 🔗 https://itviec.com/it-jobs/scrum-master-agile-jira-flexible-ob-sau-tet-zyneric-3510?lab_feature=preview_jd_page
[2026-01-27T05:38:53.737+0000] {subprocess.py:106} INFO - 
[2026-01-27T05:38:53.738+0000] {subprocess.py:106} INFO -  Đang crawl trang 14...
[2026-01-27T05:39:02.446+0000] {subprocess.py:106} INFO -  Trang 14 - Job 1/20 | Senior/Junior QA Engineer (Manual) | 🔗 https://itviec.com/it-jobs/senior-junior-qa-engineer-manual-panasonic-vietnam-group-panasonic-r-d-center-vietnam-prdcv-5500?lab_feature=preview_jd_page
[2026-01-27T05:39:02.743+0000] {subprocess.py:106} INFO -  Trang 14 - Job 2/20 | Senior/Junior QA Engineer (Manual) | 🔗 https://itviec.com/it-jobs/senior-junior-qa-engineer-manual-panasonic-vietnam-group-panasonic-r-d-center-vietnam-prdcv-5500?lab_feature=preview_jd_page
[2026-01-27T05:39:01.880+0000] {subprocess.py:106} INFO -  Trang 14 - Job 3/20 | BackEnd Engineer (NodeJS,NestJS,Python,AI) | 🔗 https://itviec.com/it-jobs/backend-engineer-nodejs-nestjs-python-ai-homebase-vietnam-1420?lab_feature=preview_jd_page
[2026-01-27T05:39:05.986+0000] {subprocess.py:106} INFO -  Trang 14 - Job 4/20 | Senior Software Engineer - Lương cạnh tranh | 🔗 https://itviec.com/it-jobs/senior-software-engineer-luong-canh-tranh-buymed-5232?lab_feature=preview_jd_page
[2026-01-27T05:39:06.286+0000] {subprocess.py:106} INFO -  Trang 14 - Job 5/20 | Mid/Senior Business Analyst (English required) | 🔗 https://itviec.com/it-jobs/mid-senior-business-analyst-english-required-fullerton-health-1053?lab_feature=preview_jd_page
[2026-01-27T05:39:06.505+0000] {subprocess.py:106} INFO -  Trang 14 - Job 6/20 | PHP Developer (Start after Tet) | 🔗 https://itviec.com/it-jobs/php-developer-start-after-tet-offspring-digital-viet-nam-4231?lab_feature=preview_jd_page
[2026-01-27T05:39:06.729+0000] {subprocess.py:106} INFO -  Trang 14 - Job 7/20 | [Sign-on Bonus] Sr Backend Engineer I/II (Java/Kotlin) | 🔗 https://itviec.com/it-jobs/sign-on-bonus-sr-backend-engineer-i-ii-java-kotlin-skedulo-vietnam-1626?lab_feature=preview_jd_page
[2026-01-27T05:39:06.932+0000] {subprocess.py:106} INFO -  Trang 14 - Job 8/20 | Senior IT Network Engineer (Security/System Engineer) | 🔗 https://itviec.com/it-jobs/senior-it-network-engineer-security-system-engineer-gene-solutions-0530?lab_feature=preview_jd_page
[2026-01-27T05:39:07.143+0000] {subprocess.py:106} INFO -  Trang 14 - Job 9/20 | Prompt Engineer / Automation Engineer (I-N-T-E-R-N) | 🔗 https://itviec.com/it-jobs/prompt-engineer-automation-engineer-i-n-t-e-r-n-athena-studio-5642?lab_feature=preview_jd_page
[2026-01-27T05:39:07.344+0000] {subprocess.py:106} INFO -  Trang 14 - Job 10/20 | Nhân viên Phát triển phần mềm (Engineering) | 🔗 https://itviec.com/it-jobs/nhan-vien-phat-trien-phan-mem-engineering-sen-vang-viet-nam-3906?lab_feature=preview_jd_page
[2026-01-27T05:39:07.590+0000] {subprocess.py:106} INFO -  Trang 14 - Job 11/20 | Senior Software Architect | 🔗 https://itviec.com/it-jobs/senior-software-architect-sen-vang-viet-nam-2729?lab_feature=preview_jd_page
[2026-01-27T05:39:07.803+0000] {subprocess.py:106} INFO -  Trang 14 - Job 12/20 | Mid/Sr Software Engineer (.NET, React Framework, C#) | 🔗 https://itviec.com/it-jobs/software-engineer-net-react-framework-c-mitek-vietnam-0511?lab_feature=preview_jd_page
[2026-01-27T05:39:08.020+0000] {subprocess.py:106} INFO -  Trang 14 - Job 13/20 | Senior QA Engineer (Automation Test, QA QC, Tester) | 🔗 https://itviec.com/it-jobs/senior-qa-engineer-automation-test-qa-qc-tester-soxes-ag-4138?lab_feature=preview_jd_page
[2026-01-27T05:39:08.247+0000] {subprocess.py:106} INFO -  Trang 14 - Job 14/20 | Fullstack PHP Developer | 🔗 https://itviec.com/it-jobs/fullstack-php-developer-deliveree-on-demand-logistics-5603?lab_feature=preview_jd_page
[2026-01-27T05:39:08.529+0000] {subprocess.py:106} INFO -  Trang 14 - Job 15/20 | Backend NodeJS Developer (Short-Term Project) | 🔗 https://itviec.com/it-jobs/software-developer-node-js-short-term-project-cj-olivenetworks-vina-co-ltd-0116?lab_feature=preview_jd_page
[2026-01-27T05:39:08.822+0000] {subprocess.py:106} INFO -  Trang 14 - Job 16/20 | Mid/Sr iOS Developer (Swift) - English required | 🔗 https://itviec.com/it-jobs/mid-sr-ios-developer-swift-english-required-rakuten-fintech-vietnam-co-ltd-0642?lab_feature=preview_jd_page
